FID,ID,NOMBRE,DESCRIPCION,DIRECCION,SDOGEOMETRIA,URL,EMAIL,CONTACTO,HORARIOS,PRECIOS,TITULARIDAD,TARJETAJOVEN,ACCESOPMR,NROPLAZAS,TOTALPLAZAS
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bc8,66358,APARCAPMR_852,,"CALLE MONTAÑA BLANCA, 20 ",POINT (370679.183683799 4062164.08018219),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bc7,66688,APARCAPMR_558,A la altura del nº 15,"CALLE INDUSTRIAL, 18 ",POINT (370290.47557637 4066069.61445651),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bc6,66143,APARCAPMR_802,,"CALLE VIÑUELA, 8 ",POINT (370204.549413081 4064010.70325324),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bc5,66754,APARCAPMR_1071,Esq. con Cl. Virgen de la Paloma,"CALLE VIRGEN DEL ROSARIO, 14 ",POINT (371004.301803944 4064509.59723278),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bc4,66337,APARCAPMR_130,Esquina con c/ Virgen de los Dolores,"CALLE VIRGEN DEL ROSARIO, 7 ",POINT (370996.38185474 4064558.0782794),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bc3,67194,APARCAPMR_198,Esquina con c/ Peinado,"CALLE ACTRIZ ROSARIO PINO, 10 ",POINT (372790.182925941 4065979.35262402),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bc2,66677,APARCAPMR_559,Esquina con Cl. Segismundo Moret. ,"CALLE SEGISMUNDO MORET, 60 ",POINT (371531.295678125 4065762.07799311),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bc1,67163,APARCAPMR_301,A la altura del nº 12,"CALLE CORREGIDOR NICOLÁS ISIDRO, 17 ",POINT (370369.568578638 4064277.37977367),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bc0,67202,APARCAPMR_297,Esquina con Plaza de Toros Vieja,"CALLE PLAZA DE TOROS VIEJA, 9 ",POINT (372509.217724786 4063928.33490627),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bbf,66928,APARCAPMR_489,Esquina con Camino de Rojas. Frente al nº 1,"CALLE DE ÍTACA, 1 ",POINT (360143.778606358 4066264.05546491),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bbe,76872,APARCAPMR_1299_,,"CALLE CERVANTES, 11 ",POINT (374090.557232967 4064651.28588892),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bbd,66250,APARCAPMR_750,,"CALLE DEL MARQUÉS DE MANTUA, 10 ",POINT (373441.027610871 4068143.95442774),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bbc,66445,APARCAPMR_906,Esquina con Av. Jacinto Benavente.,"CALLE DOLORES CORTÉS, 4 ",POINT (372923.341860551 4067840.16329363),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bbb,66888,APARCAPMR_491,A la altura del nº 24,"AVENIDA DE LA ROSALEDA, 24 ",POINT (372707.551291801 4065384.94662574),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bba,66529,APARCAPMR_577,A la altua del 274,"CALLE BOLIVIA, 276 ",POINT (377930.724228269 4064673.19729412),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bb9,66528,APARCAPMR_589,A la altura del nº 274,"CALLE BOLIVIA, 272 ",POINT (377920.687180468 4064675.0104188),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bb8,66561,APARCAPMR_693,Esquina con Cl. Andes,"CALLE ANTOFAGASTA, 46 ",POINT (378834.98208318 4064806.81831379),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bb7,66248,APARCAPMR_772,,"CALLE BOLIVIA, 117 ",POINT (377234.148342681 4064871.3313968),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bb6,66478,APARCAPMR_634,Esquina con Av. Barcelona,"CALLE MARTÍNEZ MALDONADO, 1 ",POINT (372149.937236537 4064932.90967051),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bb5,66227,APARCAPMR_1102,Esq. Av. Jacinto Benavente,"CALLE DOLORES CORTÉS, 8 ",POINT (372983.191034539 4067865.57189722),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bb4,66891,APARCAPMR_573,A la altura del nº 20,"CALLE DEL MARQUÉS DE MANTUA, 22 ",POINT (373665.02108197 4068083.3276238),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bb3,67196,APARCAPMR_004,Esquina con Av. Manuel Agustin Heredia,"CALLE ALEMANIA, 16 ",POINT (372774.89069536 4063964.04669194),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bb2,66312,APARCAPMR_387,,"AVENIDA DE LA ROSALEDA, 11 ",POINT (372723.976013973 4065112.22570387),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bb1,66878,APARCAPMR_496,Esquina con c/ Séneca,"CALLE MARTÍNEZ DE LA ROSA, 25 ",POINT (371919.444936106 4065408.87647937),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bb0,66464,APARCAPMR_1125,,"AVENIDA DEL DOCTOR MARAÑÓN, 25 ",POINT (372447.000248143 4065902.00018784),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6baf,66400,APARCAPMR_919,A la altura del nº 15.,"CALLE ANTOFAGASTA, 15 ",POINT (378741.019907488 4064906.54196923),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bae,66647,APARCAPMR_288,Frente a c/ Jándula. Frente al nº 4,"CALLE DOCTOR GÁLVEZ MOLL, 4 ",POINT (372615.990899869 4066869.95544167),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bad,74589,APARCAPMR_1199,,"PASEO MARÍTIMO CIUDAD DE MELILLA, 9 ",POINT (373878.350688411 4064309.79026628),,,,,,MUNICIPAL,No,No,4,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bac,66316,APARCAPMR_872,Esquina con Cl. Cabo de Gata.,"CALLE DE DOLORES PONCE DE LEÓN, 8 ",POINT (365813.230100632 4058923.40884744),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6bab,66931,APARCAPMR_501,Esquina con Av. Cervantes,"AVENIDA DE CERVANTES, 3 ",POINT (373609.185092205 4064746.50030144),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6baa,66527,APARCAPMR_633,Fente al nº 119,"CALLE BANDA DEL MAR, 107 ",POINT (379070.64931293 4064431.92677184),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ba9,67195,APARCAPMR_907,Nº 106.,"CALLE BOLIVIA, 106 ",POINT (377083.310814062 4064867.39431349),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ba8,66490,APARCAPMR_628,En su acceso desde Cl. Bolivia.,"CALLE BOLIVIA, 222 ",POINT (377494.504620717 4064808.49229626),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ba7,77786,APARCAPMR_1339,"C/ Doctor Gálvez Moll, nº 42","CALLE DOCTOR GÁLVEZ MOLL, 42 ",POINT (372489.38719189 4066918.26950954),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ba6,79860,APARCAPMR_1433,C/ Lorenza Correa esquina con C/ Donato Jiménez,"CALLE DONATO JIMÉNEZ, 1 ",POINT (372979.688080856 4066907.33137034),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ba5,66507,APARCAPMR_517,Esquina con Pasaje Nicolás Maroto. Frente al nº 11.,"CALLE COMENDADOR BOBADILLA, 6 ",POINT (373211.692185699 4067925.4926296),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ba4,66556,APARCAPMR_694,A la altura del nº 4,"CALLE CABALLERO PLATIR, 3 ",POINT (378686.574766731 4065188.21602651),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ba3,66262,APARCAPMR_1124,,"CALLE SOR JUANA INÉS DE LA CRUZ, 2 ",POINT (373366.00033455 4068369.00073232),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ba2,66768,APARCAPMR_597,A la altura del nº 7,"CALLE QUINTANAR DE LA ORDEN, 7 ",POINT (373072.98578035 4068250.02697707),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ba1,66473,APARCAPMR_1051,Esq. con Cl. Dolores Cortés,"CALLE DOLORES CORTÉS, 17 ",POINT (373072.962340167 4067921.6060913),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ba0,67106,APARCAPMR_059,Esquina con Cl. Martínez Maldonado,"CALLE MARTÍNEZ MALDONADO, 11 ",POINT (372062.275741469 4064934.93578276),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b9f,66252,APARCAPMR_777,,"CALLE FRANCISCO SOTO DE LANGA, 2 ",POINT (365963.645069913 4058628.99552536),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b9e,67212,APARCAPMR_126,A la altura del nº 2,"CALLE LAGUNILLAS, 59 ",POINT (373624.233288893 4065436.71674914),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b9d,67063,APARCAPMR_040,Esquina con c/ Magallanes,"PASEO MARÍTIMO CIUDAD DE MELILLA, 15 ",POINT (373938.275419873 4064368.58198543),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b9c,76030,APARCAPMR_1298,esquina con calle Pintor Casilari Roldán,"PASEO MARÍTIMO CIUDAD DE MELILLA, 21 ",POINT (373982.352653006 4064419.4994651),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b9b,66213,APARCAPMR_1280,,"CALLE CARRETERÍA, 52 ",POINT (372857.000099482 4065106.99981872),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b9a,66232,APARCAPMR_769,A la altura del nº 28,"CALLE EMPINADA, 1 ",POINT (374194.766692893 4065644.50271528),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b99,67131,APARCAPMR_267,Esquina con Cl. Edom,"AVENIDA DE LA AURORA, 42 ",POINT (371444.597287169 4064273.03182675),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b98,66860,APARCAPMR_963,Esquina c/ Rodriguez,"CALLE MONTSERRAT, 11 ",POINT (373136.705593584 4066060.92642862),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b97,66732,APARCAPMR_1161,Esq. Camino Colmenar,"CALLE PORTAZGO, 1 ",POINT (373592.000268836 4066373.00037977),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b96,66397,APARCAPMR_654,,"ALAMEDA DE CAPUCHINOS, 80 ",POINT (373476.180146846 4066109.2530912),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b95,66180,APARCAPMR_745,,"CALLE BOLIVIA, 159 ",POINT (377788.22612379 4064700.87668716),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b94,66844,APARCAPMR_1050,Esq. con Cl. Niña de la Puebla,"CALLE BOLIVIA, 135 ",POINT (377453.181654343 4064828.24567039),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b93,66150,APARCAPMR_768,esquina con C/ Miguel Bueno Lara,"ALAMEDA DE CAPUCHINOS, 28 ",POINT (373233.608436321 4065873.8494919),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b92,66472,APARCAPMR_1279,,"CALLE CARRETERÍA, 18 ",POINT (372773.999868407 4064984.9999573),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b91,66314,APARCAPMR_840,,"CALLE FEDERICO FELLINI, 55 ",POINT (376017.540307623 4065525.01331356),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b90,66418,APARCAPMR_974,A la altura de Cl. Enrico Toselli,"CALLE FEDERICO FELLINI, 55 ",POINT (376016.428618461 4065509.93875554),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b8f,66599,APARCAPMR_904,Calle Montserrat a la altura del nº 35,"CALLE MONTSERRAT, 35 ",POINT (373086.046330649 4066222.24076125),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b8e,66480,APARCAPMR_571,Esquina con c/ Rodríguez,"CALLE MONTSERRAT, 62 ",POINT (373072.535402076 4066291.802746),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b8d,66920,APARCAPMR_465,A la altura del nº 9,"CAMINO DE LOS ALMENDRALES, 9 ",POINT (373879.669365656 4066382.06717437),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b8c,67193,APARCAPMR_065,Esquina con Cl. Purificación,"AVENIDA DE LA ROSALEDA, 18 ",POINT (372709.607538836 4065249.41933168),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b8b,66648,APARCAPMR_060,Esquina con Cl. Poeta Narciso Franquelo Martín,"CALLE POETA NARCISO FRANQUELO MARTÍNEZ, 3 ",POINT (372266.428649273 4066119.36466536),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b8a,66617,APARCAPMR_1191,C/ Aguilar y Cano esq. C/ Almería,"CALLE AGUILAR Y CANO, 2 ",POINT (378787.999596961 4064752.99990227),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b89,66642,APARCAPMR_264,Esquina con c/ Doña,"CALLE MONTSERRAT, 28 ",POINT (373120.241057882 4066128.59950546),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b88,67104,APARCAPMR_051,Esquina con c/ Lanuza,"CALLE NATALIA, 1 ",POINT (372009.680915831 4065034.78480735),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b87,66488,APARCAPMR_674,Esquina con Cl. Pintor Enrique Florido,"CALLE PINTOR ENRIQUE FLORIDO, 30 ",POINT (378055.023166929 4064732.73457419),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b86,67078,APARCAPMR_092,Esquina con c/ San Juan Bosco,"CALLE OBISPO BARTOLOMÉ ESPEJO, 2 ",POINT (372986.006351145 4066421.53123391),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b85,66952,APARCAPMR_361,Esquina con c/ San Juan Bosco,"CALLE MARRUECOS, 2 ",POINT (373064.769954485 4066080.02320596),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b84,66321,APARCAPMR_855,Esquina con Cl. Sillita de la Reina,"PLAZA COLMENILLAS, 1 ",POINT (370763.531555552 4062857.54677977),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b83,77792,APARCAPMR_1336,C/ Cenit esquina con C/ Fuente Alegre,"CALLE CENIT, 9 ",POINT (367566.053970606 4067474.8816907),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b82,66459,APARCAPMR_1128,,"CALLE DE LORENZO VALLA, 11 ",POINT (368150.999796991 4067707.00008225),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b81,66903,APARCAPMR_379,A la altura del nº 37,"CALLE TAMBRE, 37 ",POINT (370270.13678768 4066343.63593036),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b80,67173,APARCAPMR_226,Esquina con c/ Mefistófeles,"CALLE HAMLET, 7 ",POINT (369344.792591585 4063716.6455694),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b7f,66935,APARCAPMR_308,A la altura del nº 1,"CALLE ATABALERO, 1 ",POINT (368668.198207221 4066072.33171931),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b7e,66519,APARCAPMR_527,Esquina con Bv. de Louis Pasteur,"CALLE MALLARMÉ, 4 ",POINT (369455.095694413 4064640.26317357),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b7d,66313,APARCAPMR_845,Junto a Plaza Willy Brandt,"AVENIDA DEL DOCTOR MANUEL DOMÍNGUEZ, 15 ",POINT (368828.922175055 4064802.18128051),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b7c,67197,APARCAPMR_353,Esquina con c/ Chaves,"CALLE ALTOZANO, 26 ",POINT (373625.407445651 4065508.0839334),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b7b,67286,APARCAPMR_514,A la altura del nº 31,"CALLE DOLORES IBÁRRURI, 31 ",POINT (369204.321944342 4062145.01955777),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b7a,66364,APARCAPMR_884,,"CALLE LAGUNILLAS, 17 ",POINT (373492.128675864 4065350.94069076),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b79,67166,APARCAPMR_253,A la altura del nº 9,"CALLE DAN, 5 ",POINT (369897.677867116 4063024.02617321),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b78,66222,APARCAPMR_1085,,"CALLE DAN, 5 ",POINT (369894.000322319 4063012.00016281),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b77,66669,APARCAPMR_686,Esquina con Cl. La Maltesa,"CALLE ARTEMISA, 3 ",POINT (368045.937971086 4067338.21789292),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b76,66247,APARCAPMR_756,,"CALLE ALCALDE DÍAZ ZAFRA, 35 ",POINT (370418.227037374 4063538.53340933),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b75,66990,APARCAPMR_415,Esquina con Avda. Ortega y Gasset,"CALLE ALCALDE DÍAZ ZAFRA, 26 ",POINT (370386.118946251 4063689.12145041),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b74,66322,APARCAPMR_851,,"CALLE MIGUEL ÁNGEL, 11 ",POINT (369805.676803488 4062192.18533246),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b73,76802,APARCAPMR_1258,,"CALLE MAX ESTRELLA, 5 ",POINT (369159.034012498 4063385.25588407),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b72,66859,APARCAPMR_942,Esquina Carril de Gamarra,"CALLE MARTÍNEZ MALDONADO, 74 ",POINT (371201.596064444 4064951.92076744),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b71,66890,APARCAPMR_569,A la altura del nº 12,"CALLE NUZAS, 9 ",POINT (368913.948658553 4065883.78986957),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b70,66253,APARCAPMR_784,,"CALLE NUZAS, 7 ",POINT (368943.576861643 4065822.44152259),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b6f,78937,APARCAPMR_1411,,"CALLE CONCHA LAGOS, 3 ",POINT (369988.014842689 4060641.4632415),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b6e,67165,APARCAPMR_160,Esquina con c/ Corregidor Paz y Guzmán,"CALLE CORREGIDOR RUIZ DE PEREDA, 14 ",POINT (370662.59694484 4063935.04667783),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b6d,66760,APARCAPMR_593,Esquina con  c/ Torrox,"CALLE ALHAURÍN EL GRANDE, 2 ",POINT (370320.350946048 4064504.23956765),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b6c,66764,APARCAPMR_371,Esquina con c/ Río Cabrera. Frente al nº 15,"PLAZA DE NUESTRA SEÑORA DEL CARMEN, 3 ",POINT (370750.364943544 4063848.12549862),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b6b,66569,APARCAPMR_713,Esquina con Cl. Nuzas,"CALLE NUZAS, 1 ",POINT (368962.411506566 4065579.43900023),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b6a,66185,APARCAPMR_744,Junto al Kiosko,"BULEVAR LOUIS PASTEUR, 13 ",POINT (369278.526706631 4064563.27462418),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b69,66212,APARCAPMR_1180,Esq. C/Lope de Rueda,"CALLE ESCRITOR ATIENZA HUERTOS, 2 ",POINT (367817.000343544 4066861.00039131),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b68,66936,APARCAPMR_050,Esquina con Cl. Manuel Rivadeneyra,"CALLE CORREGIDOR HORACIO COPPOLA, 11 ",POINT (368908.349366734 4065428.54865896),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b67,66503,APARCAPMR_505,Esquina con c/ Corregidor Francisco de Molina,"CALLE CORREGIDOR RUIZ DE PEREDA, 26 ",POINT (370617.009896803 4064069.88303193),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b66,67156,APARCAPMR_172,A la altura del nº 5,"CALLE BENAGALBÓN, 16 ",POINT (370258.06733975 4064389.60124522),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b65,66413,APARCAPMR_1146,,"CALLE ALONSO DE AGUILAR, 50 ",POINT (369940.99995397 4065008.9998004),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b64,66671,APARCAPMR_1270,esquina con C/ Doctor Miguel Díaz Recio,"CALLE DE CHARLES DICKENS, 33 ",POINT (369156.000415491 4065208.00002645),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b63,66340,APARCAPMR_236,Esquina con c/ Pedro Mantuano,"CALLE GÓMEZ OCAÑA, 11 ",POINT (370342.420165434 4064988.14269577),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b62,66930,APARCAPMR_495,Esquina con Av. Herrera Oria,"AVENIDA DEL OBISPO ÁNGEL HERRERA ORIA, 51 ",POINT (370832.150647734 4064646.68081726),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b61,67181,APARCAPMR_304,Esquina con Cl. Max Estrella,"CALLE MAX ESTRELLA, 3 ",POINT (369328.523924059 4063569.25886102),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b60,66220,APARCAPMR_1111,,"CALLE LANZAROTE DEL LAGO, 67 ",POINT (367332.723441262 4067644.25529712),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b5f,76816,APARCAPMR_890_,,"CALLE ORTOSA, 29 ",POINT (368188.561371707 4067395.96376546),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b5e,66379,APARCAPMR_928,Esquina Cesar Arbasia,"CALLE CÉSAR ARBASIA, 47 ",POINT (371053.844107826 4065751.66284895),,,,,,MUNICIPAL,No,No,2,2028
