"name";"address";"category";lon;lat;"status";temperature;rotationbegin;rotationend;rotationduration;"signal_status";datenosignal
"PS_VR-CyD_3LCAoizfrenteN10";"3L C. Aoiz frente Nº 10";"forLoadUnload";-1.633345;42.809886;"occupied";13;2026-02-27 22:01:50.703;;;"commsfail";2026-03-29 20:30:35.504
"PS_VR-CyD_3LCAoizfrenteN10";"3L C. Aoiz frente Nº 10";"forLoadUnload";-1.633422;42.809876;"occupied";29;2026-04-11 20:47:04.044;;;"on";2026-05-04 08:30:40.216
"PS_VR-CyD_3LCAoizfrenteN10";"3L C. Aoiz frente Nº 10";"forLoadUnload";-1.633504;42.809866;"occupied";7;2026-01-25 10:00:16.57;;;"commsfail";2026-02-24 10:13:26.382
"PS_VR-CyD_4LCJuliánGayarreN4";"4L C. Julián Gayarre Nº 4";"forLoadUnload";-1.643418;42.808123;"free";22;2026-06-12 12:55:25.272;;;"commsfail";2026-07-17 11:40:58.172
"PS_VR-CyD_4LCJuliánGayarreN4";"4L C. Julián Gayarre Nº 4";"forLoadUnload";-1.643363;42.808086;"occupied";10;2026-05-15 12:11:00.642;;;"commsfail";2026-06-12 12:30:50.506
"PS_VR-CyD_4LCJuliánGayarreN4";"4L C. Julián Gayarre Nº 4";"forLoadUnload";-1.643255;42.808009;"occupied";10;2026-03-10 08:19:05.739;;;"commsfail";2026-04-09 06:30:37.74
"PS_VR-CyD_3BCMonjardínN16";"3B C. Monjardín Nº 16";"forLoadUnload";-1.63477;42.807322;"occupied";28;2026-08-17 20:38:42.478;;;"on";
"PS_VR-CyD_3BCMonjardínN16";"3B C. Monjardín Nº 16";"forLoadUnload";-1.634746;42.807337;"free";42;2026-08-17 19:35:14.593;2026-08-17 19:35:17.769;3.176;"on";
"PS_VR-CyD_3BCMonjardínN16";"3B C. Monjardín Nº 16";"forLoadUnload";-1.634723;42.807352;"occupied";25;2026-08-18 06:11:54.873;;;"on";
"PS_VR-CyD_3LCTajonarfrenteN2";"3L C. Tajonar frente Nº 2";"forLoadUnload";-1.635858;42.807496;"occupied";16;2026-04-10 10:58:07.086;;;"commsfail";2026-05-22 12:30:42.471
"PS_VR-CyD_3LCTajonarfrenteN2";"3L C. Tajonar frente Nº 2";"forLoadUnload";-1.635802;42.807383;"occupied";9;2026-01-14 00:03:32.101;;;"commsfail";2026-02-14 10:13:24.675
"PS_VR-CyD_5BCFcoBergamínN45-47";"5B C. Fco. Bergamín Nº 45-47";"forLoadUnload";-1.637103;42.808855;"occupied";40;2026-05-29 02:11:49.353;;;"on";2026-01-27 14:48:59.827
"PS_VR-CyD_5BCFcoBergamínN45-47";"5B C. Fco. Bergamín Nº 45-47";"forLoadUnload";-1.637083;42.808834;"occupied";15;2026-04-30 21:02:52.214;;;"commsfail";2026-05-30 20:30:44.786
"PS_VR-CyD_5BCFcoBergamínN45-47";"5B C. Fco. Bergamín Nº 45-47";"forLoadUnload";-1.63706;42.808812;"occupied";28;2026-07-18 06:21:24.462;;;"on";2026-04-22 12:30:38.414
"PS_VR-CyD_5BCFcoBergamínN45-47";"5B C. Fco. Bergamín Nº 45-47";"forLoadUnload";-1.637037;42.80879;"free";23;2026-08-18 06:40:32.737;;;"on";
"PS_VR-CyD_5BCFcoBergamínN45-47";"5B C. Fco. Bergamín Nº 45-47";"forLoadUnload";-1.63701;42.808767;"free";24;2026-08-18 06:52:54.479;;;"on";
"PS_VR-CyD_4LCGonzálezTablas(Agricultura)";"4L C. González Tablas (Agricultura)";"forLoadUnload";-1.638791;42.80885;"free";37;2026-08-17 19:39:39.349;2026-08-17 19:39:44.342;4.993;"on";
"PS_VR-CyD_4LCGonzálezTablas(Agricultura)";"4L C. González Tablas (Agricultura)";"forLoadUnload";-1.638672;42.808853;"free";22;2026-08-18 05:38:52.557;;;"on";
"PS_VR-CyD_3BAVGalicíaN11{Solo2plazas}";"3B AV. Galicía Nº11 {Solo 2 plazas}";"forLoadUnload";-1.638507;42.809651;"occupied";28;2026-08-18 05:58:20.981;;;"on";
"PS_VR-CyD_3BAVGalicíaN11{Solo2plazas}";"3B AV. Galicía Nº11 {Solo 2 plazas}";"forLoadUnload";-1.638546;42.809648;"occupied";32;2026-05-28 06:59:34.39;;;"on";2026-07-20 17:40:58.293
"PS_VR-CyD_4BAvGaliciaN1";"4B Av. Galicia Nº 1";"forLoadUnload";-1.642908;42.80964;"occupied";24;2026-08-17 19:13:42.228;2026-08-18 05:48:30.023;38087.795;"on";2026-06-07 12:30:49.974
"PS_VR-CyD_4BAvGaliciaN1";"4B Av. Galicia Nº 1";"forLoadUnload";-1.642883;42.809638;"free";24;2026-08-18 06:10:35.303;;;"on";2026-03-12 14:30:31.724
"PS_VR-CyD_4BAvGaliciaN1";"4B Av. Galicia Nº 1";"forLoadUnload";-1.642854;42.809638;"occupied";37;;;;"on";2026-08-02 15:40:59.254
"PS_VR-CyD_4BAvGaliciaN1";"4B Av. Galicia Nº 1";"forLoadUnload";-1.642827;42.809637;"free";22;2026-08-18 06:08:22.683;;;"on";2026-06-07 20:30:49.957
"PS_VR-CyD_2LCTafallaN36";"2L C. Tafalla Nº 36";"forLoadUnload";-1.641242;42.809868;"occupied";25;2026-08-17 22:45:41.819;2026-08-18 04:36:24.229;21042.41;"on";
"PS_VR-CyD_2LCTafallaN36";"2L C. Tafalla Nº 36";"forLoadUnload";-1.641299;42.809835;"occupied";11;2026-02-18 20:24:19.57;;;"commsfail";2026-03-20 18:30:33.027
"PS_VR-CyD_4LCTafallaN30";"4L C. Tafalla Nº 30";"forLoadUnload";-1.640444;42.810347;"occupied";10;2026-02-04 01:52:01.217;;;"commsfail";2026-03-06 22:30:31.349
"PS_VR-CyD_4LCTafallaN30";"4L C. Tafalla Nº 30";"forLoadUnload";-1.640488;42.81032;"occupied";7;2025-12-02 22:22:36.251;;;"commsfail";2026-01-02 01:18:35.784
"PS_VR-CyD_4LCTafallaN30";"4L C. Tafalla Nº 30";"forLoadUnload";-1.640532;42.810294;"free";22;2026-08-18 06:33:47.449;;;"on";
"PS_VR-CyD_4LCTafallaN30";"4L C. Tafalla Nº 30";"forLoadUnload";-1.64058;42.810267;"occupied";23;2026-04-28 06:03:25.759;;;"on";2026-05-22 04:30:41.286
"PS_VR-CyD_3BCSanFermínN59";"3B C. San Fermín Nº 59";"forLoadUnload";-1.641828;42.810449;"free";24;2026-08-17 19:42:22.773;2026-08-17 19:42:50.763;27.99;"on";2026-03-08 06:30:31.368
"PS_VR-CyD_3BCSanFermínN59";"3B C. San Fermín Nº 59";"forLoadUnload";-1.641856;42.810432;"occupied";21;2026-06-07 11:35:11.222;;;"commsfail";2026-08-18 05:41:00.433
"PS_VR-CyD_3BCSanFermínN59";"3B C. San Fermín Nº 59";"forLoadUnload";-1.641882;42.810417;"free";21;2026-08-18 06:56:53.022;;;"on";
"PS_VR-CyD_5BCNavarroVillosladaN12-14";"5B C. Navarro Villoslada Nº 12-14";"forLoadUnload";-1.642115;42.811386;"occupied";51;2026-07-03 12:17:03.552;;;"commsfail";2026-08-02 23:40:59.325
"PS_VR-CyD_5BCNavarroVillosladaN12-14";"5B C. Navarro Villoslada Nº 12-14";"forLoadUnload";-1.642092;42.811399;"free";0;2026-06-12 11:21:05.517;;;"commsfail";2026-07-21 13:40:58.398
"PS_VR-CyD_5BCNavarroVillosladaN12-14";"5B C. Navarro Villoslada Nº 12-14";"forLoadUnload";-1.642068;42.811414;"free";25;2026-08-17 13:40:31.25;;;"on";
"PS_VR-CyD_5BCNavarroVillosladaN12-14";"5B C. Navarro Villoslada Nº 12-14";"forLoadUnload";-1.642046;42.811428;"occupied";25;2026-08-17 22:47:04.173;2026-08-18 06:13:21.003;26776.83;"on";
"PS_VR-CyD_5BCNavarroVillosladaN12-14";"5B C. Navarro Villoslada Nº 12-14";"forLoadUnload";-1.642021;42.811443;"occupied";14;2025-10-02 09:14:17.526;2025-10-02 09:14:24.353;6.827;"commsfail";2025-11-01 07:18:20.446
"PS_VR-CyD_3LCSangüesaN6";"3L C. Sangüesa Nº 6";"forLoadUnload";-1.641898;42.811861;"occupied";23;2026-08-17 14:53:49.409;2026-08-17 21:23:16.863;23367.454;"on";2026-01-27 14:48:59.826
"PS_VR-CyD_1LC/GoroabeN31|{CSangüesaN18}";"1L C/ Goroabe Nº 31 | {C. Sangüesa Nº 18}";"forLoadUnload";-1.640831;42.810899;"occupied";24;2026-08-17 23:04:18.973;;;"on";2026-08-16 13:41:00.33
"PS_VR-CyD_1LC/SangüesaN37|{CSangüesaN18}";"1L C/ Sangüesa Nº 37 | {C. Sangüesa Nº 18}";"forLoadUnload";-1.640798;42.810868;"occupied";29;2026-08-17 19:50:22.914;;;"on";2026-01-27 18:13:21.336
"PS_VR-CyD_1LC/SangüesaN25|{CSangüesaN18}";"1L C/ Sangüesa Nº 25 | {C. Sangüesa Nº 18}";"forLoadUnload";-1.640767;42.81084;"free";23;2026-08-17 17:19:12.882;;;"on";
"PS_VR-CyD_3LCTafallafrenteN33";"3L C. Tafalla frente Nº 33";"forLoadUnload";-1.640075;42.810578;"occupied";0;2025-11-21 23:39:47.119;;;"commsfail";2025-12-21 23:18:33.744
"PS_VR-CyD_4BCFcoBergamínN13";"4B C. Fco. Bergamín Nº 13";"forLoadUnload";-1.640999;42.812354;"occupied";25;2026-08-18 07:01:59.473;;;"on";
"PS_VR-CyD_4BCFcoBergamínN13";"4B C. Fco. Bergamín Nº 13";"forLoadUnload";-1.640979;42.812333;"occupied";24;2026-08-18 06:53:40.208;;;"on";
"PS_VR-CyD_4BCFcoBergamínN13";"4B C. Fco. Bergamín Nº 13";"forLoadUnload";-1.640953;42.81231;"free";24;2026-08-18 04:24:41.909;;;"on";
"PS_VR-CyD_4BCFcoBergamínN13";"4B C. Fco. Bergamín Nº 13";"forLoadUnload";-1.640928;42.812289;"occupied";24;2026-08-18 05:39:14.103;2026-08-18 06:08:11.929;1737.826;"on";
"PS_VR-CyD_9LCFcoBergamínfrenteN23";"9L C. Fco. Bergamín frente Nº 23";"forLoadUnload";-1.639939;42.811288;"occupied";26;2026-08-17 09:40:50.373;2026-08-17 09:41:36.125;45.752;"on";2026-01-27 20:13:21.448
"PS_VR-CyD_9LCFcoBergamínfrenteN23";"9L C. Fco. Bergamín frente Nº 23";"forLoadUnload";-1.639902;42.811254;"free";7;2026-01-10 00:14:52.094;2026-01-10 02:20:17.794;7525.7;"commsfail";2026-02-12 02:13:24.28
"PS_VR-CyD_9LCFcoBergamínfrenteN23";"9L C. Fco. Bergamín frente Nº 23";"forLoadUnload";-1.639682;42.811059;"occupied";6;2026-01-03 10:18:39.48;2026-01-03 10:26:25.62;466.14;"commsfail";2026-02-02 10:13:22.175
"PS_VR-CyD_9LCFcoBergamínfrenteN23";"9L C. Fco. Bergamín frente Nº 23";"forLoadUnload";-1.63965;42.81103;"occupied";27;2026-08-17 20:30:52.209;2026-08-18 05:18:48.557;31676.349;"on";
"PS_VR-CyD_3LCFcoBergamínN12";"3L C. Fco. Bergamín Nº 12";"forLoadUnload";-1.639076;42.810514;"occupied";6;2025-11-30 17:44:32.006;;;"commsfail";2025-12-30 17:18:35.279
"PS_VR-CyD_3LCFcoBergamínN12";"3L C. Fco. Bergamín Nº 12";"forLoadUnload";-1.638996;42.810446;"free";6;2026-01-16 18:33:47.193;2026-01-16 18:48:37.191;889.998;"commsfail";2026-02-17 18:13:25.131
"PS_VR-CyD_3LCFcoBergamínN35";"3L C. Fco. Bergamín Nº 35";"forLoadUnload";-1.638445;42.81006;"occupied";7;2026-01-16 06:13:29.497;;;"commsfail";2026-02-15 06:13:24.684
