osm_id,tipo_dato,lat,lon,nombre,operador,horario,zona
node/12430298452,parquimetro,42.3417443,-3.6934136,,,,
node/12430365441,parquimetro,42.3444719,-3.6995072,,,,
node/12435521002,parquimetro,41.5786802,2.5529475,,,,
node/12437164619,parquimetro,41.9806733,2.8177227,,,,
node/12437164641,parquimetro,41.9809449,2.817809,,,,
node/12438695150,parquimetro,36.7344017,-3.7420802,,,,
node/12438704628,parquimetro,36.7340963,-3.7413017,,,,
node/12443350277,parquimetro,41.9846607,2.8197204,,,,
node/12443353477,parquimetro,41.983643,2.8187006,,,,
node/12444137630,parquimetro,43.3059808,-2.0094166,,,,
node/12444137633,parquimetro,43.30719,-2.0114074,,,,
node/12444137634,parquimetro,43.3066374,-2.0110902,,,,
node/12444137665,parquimetro,43.308355,-2.0125102,,,,
node/12444141508,parquimetro,43.3073407,-2.008909,,,,
node/12451042505,parquimetro,41.6429466,-0.8805322,,Z+M UTE,,60311
node/12451042512,parquimetro,41.645359,-0.880359,,Z+M UTE,,60304
node/12464017440,parquimetro,40.0005377,3.8363254,,,,
node/12464017926,parquimetro,40.0010609,3.8362209,,,,
node/12464017927,parquimetro,40.0007954,3.8363964,,,,
node/12464018032,parquimetro,40.000729,3.836753,,,,
node/12464018038,parquimetro,40.0012177,3.8364327,,,,
node/12465964368,parquimetro,41.6495335,-0.8855178,,Z+M,,
node/12469244422,parquimetro,42.3415498,-3.6974667,,,,
node/12469246291,parquimetro,42.3422325,-3.6964047,,,,
node/12470838011,parquimetro,43.3139816,-1.9065807,,,,
node/12473175666,parquimetro,42.3385827,-3.7081098,,,,
node/12473285977,parquimetro,42.3392717,-3.7068996,,,,
node/12473318097,parquimetro,42.3434368,-3.6985381,,,,
node/12473402692,parquimetro,37.1775312,-3.6051719,,,,
node/12475462732,parquimetro,36.6777705,-4.4911219,,,,
node/12477065702,parquimetro,40.0004105,3.8366924,,,,
node/12480203752,parquimetro,43.6007099,1.4635481,,,,
node/12484143649,parquimetro,43.3135008,-1.8972078,,,,
node/12486393548,parquimetro,43.2341867,0.0776886,,,,
node/12487029059,parquimetro,39.8205788,2.8843745,,,,
node/12487116903,parquimetro,41.6415956,-0.884693,,Z+M,,60101
node/12487480020,parquimetro,41.2858981,1.2484969,,,,
node/12487480087,parquimetro,41.286147,1.2481921,,,,
node/12505403630,parquimetro,39.9870893,-0.0332568,,,,
node/12505403645,parquimetro,39.9865853,-0.0329846,,,,
node/12505403646,parquimetro,39.9862799,-0.0331067,,,,
node/12506433596,parquimetro,39.9877196,-0.0338522,,,,
node/12506458186,parquimetro,39.9873463,-0.0326898,,,,
node/12506514307,parquimetro,39.987684,-0.0339854,,,,
node/12506514309,parquimetro,39.9878552,-0.0334396,,,,
node/12506514312,parquimetro,39.9876251,-0.0329523,,,,
node/12507861477,parquimetro,39.9880454,-0.032822,,,,
node/12507861480,parquimetro,39.9882164,-0.0333359,,,,
node/12508900344,parquimetro,43.3124977,-1.9718591,,,,
node/12508925744,parquimetro,43.3127876,-1.9705903,,,,
node/12509413654,parquimetro,43.3119377,-1.9733047,,,,
node/12509454151,parquimetro,41.5043726,-5.7474258,,,,
node/12513240675,parquimetro,43.3106519,-1.9704232,,,,
node/12516863894,parquimetro,43.3106854,-1.9718753,,,,
node/12524946146,parquimetro,43.3125466,-1.9840352,,,,
node/12524964444,parquimetro,43.3133472,-1.9851323,,,,
node/12542289362,parquimetro,43.3029272,-1.9813564,,,,
node/12546214635,parquimetro,39.4743763,-0.3916771,,"Estacionamientos y Servicios, S.A.U.",,1253
node/12565620000,parquimetro,42.3444314,-3.6946653,,,,
node/12565628602,parquimetro,42.3441711,-3.6945432,,,,
node/12565675548,parquimetro,36.160848,-5.3466445,,Ayuntamiento de La Línea de la Concepción,,
node/12568243214,parquimetro,43.2326703,0.079799,,,,
node/12568464441,parquimetro,43.606058,1.4583835,,,,
node/12571463193,parquimetro,43.3106132,-1.9801301,,,,
node/12571488311,parquimetro,43.3095381,-1.9799152,,,,
node/12571488314,parquimetro,43.3089011,-1.9797895,,,,
node/12571488318,parquimetro,43.3082646,-1.9796617,,,,
node/12571488354,parquimetro,43.3098272,-1.981162,,,,
node/12572325726,parquimetro,43.3095667,-1.9773695,,,,
node/12573657378,parquimetro,43.3094295,-1.9731394,,,,
node/12581547466,parquimetro,43.3034682,-2.0063194,,,,
node/12584490008,parquimetro,41.9838737,2.8152528,,,,
node/12587362942,parquimetro,43.4995279,-1.5428562,,,,
node/12587520423,parquimetro,42.3442257,-3.6953995,,,,
node/12587998954,parquimetro,42.6985133,2.8911325,,,,
node/12589755956,parquimetro,43.4942442,-1.4761743,,,,
node/12589766086,parquimetro,43.4931174,-1.4768928,,,,
node/12589766098,parquimetro,43.4936871,-1.4768531,,,,
node/12589767702,parquimetro,43.4932828,-1.4774706,,,,
node/12589767714,parquimetro,43.4907946,-1.4787903,,,,
node/12589767718,parquimetro,43.4925662,-1.4785353,,,,
node/12595696266,parquimetro,43.4600985,3.4161951,,,,
node/12600431109,parquimetro,41.3916676,2.1148184,,,,
node/12609548630,parquimetro,40.4382538,-3.6561925,,,,
node/12609560716,parquimetro,40.4396084,-3.6507414,,,,
node/12616390832,parquimetro,41.3943887,2.1695199,,,,
node/12617776994,parquimetro,43.6087773,1.4435056,,,,
node/12620845437,parquimetro,42.3459249,-3.688703,,,,
node/12620869575,parquimetro,42.3460725,-3.6882074,,,,
node/12620920787,parquimetro,42.3452397,-3.6893433,,,,
node/12626550101,parquimetro,42.8828753,-8.5417978,,,,
node/12630676294,parquimetro,43.3109489,-1.8997689,,Errenteriako Udala,,
node/12633779550,parquimetro,42.3431001,-3.6979575,,,,
node/12640859564,parquimetro,43.5355333,-5.6724654,,,,
node/12640868557,parquimetro,43.5347427,-5.6718206,,,,
node/12645565300,parquimetro,36.744691,-3.5192528,,,,
node/12645849244,parquimetro,40.9628443,-5.6621,,,,
node/12647811875,parquimetro,38.985481,1.5352978,,,,
node/12647811876,parquimetro,38.9858318,1.5359509,,,,
node/12647811883,parquimetro,38.9858214,1.5373016,,,,
node/12647811890,parquimetro,38.9870073,1.5380349,,,,
node/12647811891,parquimetro,38.98724,1.5387249,,,,
node/12655997102,parquimetro,43.3408107,-1.8010153,,,,
node/12656030856,parquimetro,43.3560388,-1.777428,,,,
node/12656035622,parquimetro,43.3482053,-1.7871985,,,,
node/12656884953,parquimetro,41.9843082,2.8149131,,,,
node/12657476538,parquimetro,41.3919157,2.1170622,,,,
node/12659454059,parquimetro,42.8833086,-8.5427903,,,,
node/12666629288,parquimetro,42.3433657,-3.6972769,,,,
node/12667892971,parquimetro,36.7501287,-3.5196871,,,,
node/12668377394,parquimetro,36.7439231,-3.5197948,,,,
node/12673788337,parquimetro,36.7459036,-3.519318,,,,
node/12673997776,parquimetro,43.6060919,3.8687233,,,,
node/12674037683,parquimetro,43.6060734,3.887103,,,,
node/12674045344,parquimetro,43.6033295,3.8640164,,,,
node/12674045347,parquimetro,43.6049516,3.8633667,,,,
node/12674045350,parquimetro,43.6054725,3.8664723,,,,
node/12676694274,parquimetro,43.6483274,0.5871523,,,,
node/12677387097,parquimetro,43.6103986,3.8639238,,,,
node/12677387100,parquimetro,43.6103532,3.86471,,,,
node/12677406305,parquimetro,43.6109896,3.8630221,,,,
node/12677406307,parquimetro,43.6102056,3.8654416,,,,
node/12685217957,parquimetro,43.6130185,1.0810964,,,,
node/12685220493,parquimetro,43.613483,1.0795946,,,,
node/12688227799,parquimetro,36.7463933,-3.5174815,,,,
node/12690581157,parquimetro,40.9454017,-4.1166668,,,,
node/12690581164,parquimetro,40.9461198,-4.1177216,,,,
node/12690581174,parquimetro,40.9466477,-4.1173958,,,,
node/12691115721,parquimetro,43.6132773,1.0818409,,,,
node/12693098799,parquimetro,36.7480082,-3.5186011,,,,
node/12696357723,parquimetro,43.6128119,1.0822921,,,,
node/12697025962,parquimetro,43.5956808,1.4197306,,,,
node/12704656158,parquimetro,43.6146037,3.8304143,,,,
node/12704663489,parquimetro,43.6147359,3.8321127,,,,
node/12704673391,parquimetro,43.6143561,3.8367225,,,,
node/12704898141,parquimetro,43.6032943,3.8857905,,,,
node/12704948864,parquimetro,43.6017538,3.8922664,,,,
node/12704973578,parquimetro,43.6033963,3.8877815,,,,
node/12704973944,parquimetro,43.6030504,3.8911239,,,,
node/12704993607,parquimetro,43.6005953,3.8938249,,,,
node/12705043189,parquimetro,43.6000737,3.8962193,,,,
node/12705252278,parquimetro,43.612979,3.8665212,,,,
node/12705304383,parquimetro,43.5590297,4.0776912,,,,
node/12707170727,parquimetro,40.4414029,-3.6494838,,,,
node/12709024099,parquimetro,41.5091362,-5.742209,,Dornier,,
node/12709024100,parquimetro,41.5095902,-5.7420996,,Dornier,,
node/12709024101,parquimetro,41.509584,-5.7427083,,Dornier,,
node/12709024102,parquimetro,41.5091251,-5.7428065,,Dornier,,
node/12712348620,parquimetro,36.74476,-3.5166455,,,,
node/12712838424,parquimetro,36.7461135,-3.5143979,,,,
node/12714041561,parquimetro,36.7430213,-3.5158853,,,,
node/12714093203,parquimetro,36.7435687,-3.5159435,,,,
node/12714131484,parquimetro,36.7443447,-3.514304,,,,
node/12714585073,parquimetro,38.7057393,1.4304722,,,,
node/12717011779,parquimetro,43.6068206,3.8624435,,,,
node/12717011782,parquimetro,43.6084267,3.8633643,,,,
node/12720394677,parquimetro,43.3106565,-1.9684377,,,,
node/12725675014,parquimetro,42.3453648,-3.690398,,,,
node/12725705332,parquimetro,42.3445215,-3.692616,,,,
node/12725705333,parquimetro,42.3442366,-3.6932364,,,,
node/12728908273,parquimetro,43.6157909,3.8591845,,,,
node/12728929830,parquimetro,43.6151894,3.8601735,,,,
node/12728932786,parquimetro,43.6140519,3.8643667,,,,
node/12728980812,parquimetro,43.616231,3.8609626,,,,
node/12738718859,parquimetro,39.553324,2.6064557,,,,5101
node/12744423403,parquimetro,43.5627548,4.0885009,,,,
node/12747917285,parquimetro,43.6147534,3.8597705,,,,
node/12749844251,parquimetro,42.3446313,-3.6969948,,,,
node/12750205785,parquimetro,39.5527399,2.6048878,,,,5103
node/12754266342,parquimetro,43.6067882,3.8575061,,,,
node/12754270553,parquimetro,43.6098723,3.8583212,,,,
node/12760008302,parquimetro,42.3461347,-3.6948464,,,,
node/12760131681,parquimetro,42.3453914,-3.6962884,,,,
node/12770141859,parquimetro,42.3393913,-3.6963029,,,,
node/12770656003,parquimetro,43.2157485,2.3539072,,,,
node/12771822021,parquimetro,42.3449855,-3.6963518,,,,
node/12772339133,parquimetro,42.3445349,-3.6918489,,,,
node/12772548067,parquimetro,42.3455656,-3.6925473,,,,
node/12774676077,parquimetro,43.2157507,2.3502212,,,,
node/12783876692,parquimetro,38.7222333,1.4556563,,,,
node/12783876718,parquimetro,38.7216311,1.4569018,,,,
node/12783876741,parquimetro,38.7226458,1.4542914,,,,
node/12783876800,parquimetro,38.7230313,1.453129,,,,
node/12787005184,parquimetro,40.4287032,-3.715328,,Ayuntamiento de Madrid,,0309210048
node/12787639426,parquimetro,43.5990057,1.4303306,,,,
node/12787639427,parquimetro,43.5989675,1.4314951,,,,
node/12787639437,parquimetro,43.5989266,1.4337379,,,,
node/12787639438,parquimetro,43.5990954,1.4345826,,,,
node/12787639439,parquimetro,43.5992515,1.4353834,,,,
node/12798656394,parquimetro,43.6010727,3.9081405,,,,
node/12800621269,parquimetro,36.7436148,-3.5128597,,,,
node/12802060087,parquimetro,42.4685822,1.4932602,,,,
node/12806111112,parquimetro,42.343655,-3.6990104,,,,
node/12810031716,parquimetro,36.7453403,-3.5155402,,,,
node/12810090920,parquimetro,36.7496252,-3.5192303,,,,
node/12817250712,parquimetro,41.5090754,-5.7416263,,Dornier,,
node/12817250714,parquimetro,41.5084607,-5.7419481,,Dornier,,
node/12817370651,parquimetro,43.2611918,-2.931859,,,,
node/12825990808,parquimetro,43.4597071,-3.8275043,,,,
node/12829032490,parquimetro,40.4692835,-3.6898399,,,,
node/12829032496,parquimetro,40.4682963,-3.6900329,,,,
node/12829032497,parquimetro,40.4685813,-3.6911425,,,,
node/12830124143,parquimetro,43.2339281,0.0797579,,,,
node/12830124149,parquimetro,43.2333742,0.0792275,,,,
node/12830509231,parquimetro,43.4587129,3.4205976,,,,
node/12830977140,parquimetro,43.6072972,3.8631657,,,,313
node/12840027783,parquimetro,42.340857,-3.698522,,,,
node/12844451361,parquimetro,40.4227461,-3.721769,,,,
node/12849737682,parquimetro,38.9875488,-0.5238158,,,,
node/12851303457,parquimetro,41.5775259,1.6305087,,,,
node/12852935846,parquimetro,41.9760891,2.8218315,,,,
node/12853557421,parquimetro,43.6149233,1.4480255,,,,
node/12853557422,parquimetro,43.6152173,1.4471258,,,,
node/12855057451,parquimetro,43.3971598,3.6960146,,,,
node/12855081085,parquimetro,43.3955926,3.6952852,,,,
node/12855106604,parquimetro,43.3974979,3.6959887,,,,
node/12855112096,parquimetro,43.3963119,3.6956421,,,,
node/12858120653,parquimetro,43.6206601,3.8675408,,,,
node/12860582682,parquimetro,36.7416987,-3.5254135,,,,
node/12860582698,parquimetro,36.7398071,-3.522237,,,,
node/12860829052,parquimetro,41.4170726,2.1777202,,,,
node/12861139827,parquimetro,41.8595194,3.145387,,,,
node/12862562800,parquimetro,41.8557068,3.1419562,,,,
node/12862568476,parquimetro,41.8574595,3.1405088,,,,
node/12862568514,parquimetro,41.856825,3.1402469,,,,
node/12862571586,parquimetro,41.8593982,3.1444271,,,,
node/12862585746,parquimetro,41.8594824,3.1437581,,,,
node/12862587216,parquimetro,41.8581472,3.1411322,,,,
node/12865306432,parquimetro,38.8860081,1.4029536,,,,
node/12865306433,parquimetro,38.8855219,1.4025147,,,,
node/12870128441,parquimetro,39.3879938,-3.2085503,,,,
node/12870148716,parquimetro,39.389952,-3.2097342,,,,
node/12870153803,parquimetro,39.3898662,-3.2117964,,,,
node/12878749239,parquimetro,41.8175542,3.0635991,,,,
node/12881170695,parquimetro,42.3452545,-3.6980707,,,,
node/12886477935,parquimetro,42.7364864,-0.0123964,,,,
node/12897052530,parquimetro,36.7437618,-3.5171474,,,,
node/12906228468,parquimetro,41.416544,2.1794558,,,,
node/12913980853,parquimetro,36.5345109,-6.3066671,,,,
node/12920178111,parquimetro,39.8910234,4.2629821,,,,
node/12920178112,parquimetro,39.8906673,4.264002,,,,
node/12920178113,parquimetro,39.8904657,4.2655396,,,,
node/12923724408,parquimetro,40.4167979,-3.676242,,,,
node/12942259451,parquimetro,40.9734424,-5.6585424,,,,
node/12952012698,parquimetro,43.6207308,3.8728778,,,,
node/12953585726,parquimetro,43.6164026,3.8760602,,,,
node/12957282390,parquimetro,40.4239842,-3.6573916,,,,
node/12957291271,parquimetro,40.4232809,-3.6570918,,,,
node/12957408044,parquimetro,40.4222461,-3.6555169,,,,
node/12964541075,parquimetro,43.6171803,3.8794532,,,,
node/12964546149,parquimetro,43.617289,3.8783871,,,,
node/12964635287,parquimetro,40.4169744,-3.6746528,,,,044
node/12964667477,parquimetro,40.4183053,-3.6746861,,,,028
node/12964834908,parquimetro,40.4151152,-3.6738307,,,,014
node/12964924926,parquimetro,41.8596279,3.1455769,,,,
node/12967012634,parquimetro,43.3617733,-8.4108023,,,,
node/12967112382,parquimetro,40.4184691,-3.6777765,,,,027
node/12971212198,parquimetro,40.4113115,-3.6663577,,,,076
node/12971234864,parquimetro,40.4112207,-3.667449,,,,074
node/12971240116,parquimetro,40.411179,-3.6647546,,,,061
node/12971259570,parquimetro,40.4114867,-3.6688944,,,,073
node/12973199205,parquimetro,41.860082,3.1460129,,,,
node/12974548981,parquimetro,36.7472025,-3.5179305,,,,
node/12976472933,parquimetro,36.7439425,-3.5158202,,,,
node/12976879953,parquimetro,41.4099649,2.1728095,,,,
node/12976905750,parquimetro,41.4154507,2.1768583,,,,
node/12979660885,parquimetro,36.2767265,-6.0888756,,,,
node/12985296491,parquimetro,36.2721438,-6.08977,,,,
node/12985315620,parquimetro,40.4567628,-3.7087845,,,,
node/12985490919,parquimetro,36.2726909,-6.0900891,,,,
node/12985718511,parquimetro,40.3895016,-3.6882,,,,52
node/12987807228,parquimetro,40.3935034,-3.6891205,,,,081
node/12994247874,parquimetro,43.6251063,3.877506,,,,
node/12994257458,parquimetro,43.6188512,3.8778835,,,,
node/12994267910,parquimetro,43.6252305,3.8791394,,,,
node/12997279061,parquimetro,40.9440359,-4.1137769,,,,
node/13009325110,parquimetro,43.621654,3.8857114,,,,
node/13009493379,parquimetro,42.3481539,-3.6919466,,,,
node/13009536080,parquimetro,42.3472174,-3.693863,,,,
node/13011974174,parquimetro,42.3459213,-3.6973634,,,,
node/13016898596,parquimetro,39.474668,-0.3839315,,,,
node/13018811577,parquimetro,36.73514,-3.7428745,,,,
node/13018815785,parquimetro,36.7331702,-3.739397,,,,
node/13018845677,parquimetro,36.734743,-3.7404193,,,,
node/13018849384,parquimetro,36.7319551,-3.7389638,,,,
node/13018850607,parquimetro,36.7330212,-3.7402957,,,,
node/13018855023,parquimetro,36.7337339,-3.7401101,,,,
node/13018856318,parquimetro,36.7309214,-3.7377816,,,,
node/13032097017,parquimetro,43.414702,-8.1703989,,,,
node/13032221723,parquimetro,41.3683477,2.1514414,,,,
node/13036385064,parquimetro,41.4295378,2.1400622,,,,
node/13042846389,parquimetro,41.6454689,-0.8835495,,,,
node/13042858703,parquimetro,41.6471504,-0.8825403,,,,
node/13042863112,parquimetro,41.6460125,-0.8839774,,,,
node/13042939556,parquimetro,42.5478209,3.0473373,,,,
node/13042939557,parquimetro,42.5491628,3.0470946,,,,
node/13042939558,parquimetro,42.5491407,3.0471012,,,,
node/13042939560,parquimetro,42.5491771,3.0470953,,,,
node/13042939561,parquimetro,42.5486543,3.0471948,,,,
node/13045776745,parquimetro,41.265787,1.9843312,,,,
node/13048020478,parquimetro,42.5382261,3.0542583,,,,
node/13048029803,parquimetro,42.5374725,3.0548691,,,,
node/13048939827,parquimetro,41.4179621,2.1740712,,BSM,,
node/13048939828,parquimetro,41.4170273,2.173554,,BSM,,
node/13053896439,parquimetro,41.4137424,2.1689767,,BSM,,
node/13053896440,parquimetro,41.4149204,2.1676339,,BSM,,
node/13055827754,parquimetro,41.6472847,-0.8830852,,,,
node/13062011461,parquimetro,40.83182,0.1837527,,,,6
node/13063156921,parquimetro,40.9512928,-4.1276108,,,,
node/13063295378,parquimetro,41.6417319,-0.8747869,"Avenida Cesáreo Alierta, 47",Z+M,,130311
node/13063301621,parquimetro,41.6426852,-0.8755377,"Avd. Cesáreo Alierta, 31",Z+M,,130312
node/13064005436,parquimetro,36.7430609,-3.5146776,,,,
node/13068240777,parquimetro,43.4867524,-1.4743969,,,,
node/13068240778,parquimetro,43.486295,-1.4739946,,,,
node/13068412384,parquimetro,40.9492824,-4.1198456,,,,
node/13069392414,parquimetro,43.2425981,3.2849067,,,,
node/13069417160,parquimetro,43.242181,3.2853773,,,,
node/13077884570,parquimetro,41.6457089,-0.8911903,Ricla,Z+M,,80202
node/13081581030,parquimetro,42.0539037,3.2066106,,,,
node/13081593021,parquimetro,42.0545402,3.2041114,,,,
node/13081916999,parquimetro,36.1579527,-5.3496439,,Servicio ORA de La Línea de la Concepción,,
node/13084036488,parquimetro,43.6107991,3.8667563,,,,
node/13085154961,parquimetro,36.7445194,-3.5149103,,,,
node/13086548298,parquimetro,43.4109094,3.702256,,,,
node/13088915046,parquimetro,43.4384465,-1.5909511,,,,
node/13088926280,parquimetro,43.4383563,-1.5914228,,,,
node/13089109323,parquimetro,43.2838086,-2.1758608,,,,
node/13093993447,parquimetro,42.6946194,2.8783713,,,,
node/13094018327,parquimetro,42.695324,2.8784149,,,,
node/13094809549,parquimetro,41.6579856,-0.8895362,Calle Santa Lucía con Celma,Z+M,,20103
node/13094809558,parquimetro,41.6581205,-0.8904464,Calle Santa Lucía con Santa Inés,Z+M UTE,,20102
node/13094815802,parquimetro,41.6563481,-0.8909902,Santa Inés con Boggiero,Z+M UTE,,20307
node/13094908234,parquimetro,41.6576034,-0.8869976,Predicadores 99,Z+M,,20305
node/13104156784,parquimetro,37.6061148,-0.979247,,,,
node/13104282154,parquimetro,42.6273988,-0.3215676,,Ayunntamiento de Biescas,,
node/13108772648,parquimetro,42.4762348,3.127643,,,,
node/13110392831,parquimetro,43.4437969,-1.5859799,,,,Erreteguia 2
node/13110401333,parquimetro,43.443482,-1.5869618,,,,Erreteguia 1
node/13113064987,parquimetro,43.3838401,-3.0004611,,,,
node/13113064988,parquimetro,43.3841004,-3.0003349,,,,
node/13113064990,parquimetro,43.3843546,-3.000214,,,,
node/13114118713,parquimetro,42.626403,-0.3214684,,,,
node/13115016582,parquimetro,42.9643173,1.6066549,,,,
node/13115283423,parquimetro,43.4379578,-1.5913311,,,,Lav 1
node/13116972477,parquimetro,40.069378,-2.1355891,,,,
node/13120176404,parquimetro,36.7435963,-3.5145382,,,,
node/13121036461,parquimetro,37.3893981,-4.7685978,,Sodepo,,1
node/13121036462,parquimetro,37.3900406,-4.7684972,,Sodepo,,2
node/13121147767,parquimetro,37.3896064,-4.7699784,,Sodepo,,10
node/13121147768,parquimetro,37.3904302,-4.7670051,,Sodepo,,4
node/13121147769,parquimetro,37.3907959,-4.7671321,,Sodepo,,5
node/13121147770,parquimetro,37.3904176,-4.7679759,,Sodepo,,3
node/13121147771,parquimetro,37.3919014,-4.7660396,,Sodepo,,7
node/13121147772,parquimetro,37.3916583,-4.7664595,,Sodepo,,6
node/13121152547,parquimetro,37.3916069,-4.7683265,,Sodepo,,9
node/13121152548,parquimetro,37.3908495,-4.7663995,,Sodepo,,8
node/13121581354,parquimetro,40.0726894,-2.1335392,,,,
node/13123476488,parquimetro,41.8432183,3.0970102,,,,
node/13123487919,parquimetro,41.8440446,3.0961288,,,,
node/13123491602,parquimetro,41.844847,3.0952256,,,,
node/13123498731,parquimetro,41.8447342,3.0995598,,,,
node/13123514244,parquimetro,41.8447088,3.0973391,,,,
node/13123516918,parquimetro,41.8450872,3.0980789,,,,
node/13123516921,parquimetro,41.8442274,3.0988396,,,,
node/13125037759,parquimetro,40.0723517,-2.1323065,,,,
node/13128728135,parquimetro,42.3451668,-3.6911338,,,,
node/13128960746,parquimetro,40.0736144,-2.1352429,,,,
node/13129002933,parquimetro,40.0739635,-2.1359442,,,,
node/13129005238,parquimetro,40.07366,-2.1333007,,,,
node/13129025308,parquimetro,40.07375,-2.13392,,,,
node/13134661695,parquimetro,40.0748393,-2.1354315,,,,
node/13134673767,parquimetro,40.0774679,-2.1367706,,,,
node/13136641359,parquimetro,40.074692,-2.1361449,,,,
node/13136662748,parquimetro,40.0756274,-2.1368352,,,,
node/13136667545,parquimetro,40.0720311,-2.1349919,,,,
node/13136671301,parquimetro,40.0721518,-2.13443,,,,
node/13140896481,parquimetro,41.6529385,-0.87806,,,,
node/13142736497,parquimetro,40.4658857,-3.440363,,,,
node/13145007856,parquimetro,39.664667,-0.2281067,,,,
node/13154975184,parquimetro,42.2244418,3.0924005,,,,
node/13155485174,parquimetro,42.4151274,0.1440125,,,,
node/13156138607,parquimetro,42.806703,-1.6703806,,,,
node/13162399837,parquimetro,38.7338253,1.4144988,,,,
node/13165756134,parquimetro,38.7067977,1.45622,,,,
node/13166031772,parquimetro,36.1607038,-5.3551772,Edf. Príncipe de Asturias,Servicio ORA de La Línea de la Concepción,,
node/13171624493,parquimetro,40.4044803,-3.6708877,,,,
node/13171624494,parquimetro,40.4051283,-3.6702399,,,,
node/13174037960,parquimetro,36.7452415,-3.5262789,,,,
node/13175178142,parquimetro,36.7442768,-3.5260026,,,,
node/13185489609,parquimetro,36.7442992,-3.5206851,,,,
node/13186419057,parquimetro,43.3143633,-2.6782247,,,,
node/13188797466,parquimetro,43.324452,-3.0101112,,,,
node/13188803582,parquimetro,43.3242978,-3.0137917,,,,
node/13189440154,parquimetro,43.3101411,-2.6793647,,,,
node/13189469872,parquimetro,43.3122265,-2.6785963,,,,
node/13193384794,parquimetro,42.3415521,-3.6974274,,,,
node/13194507299,parquimetro,36.7447143,-3.5253759,,,,
node/13195903020,parquimetro,40.949964,-4.1195487,,,,
node/13205124971,parquimetro,40.4641357,-3.5709114,,,,
node/13205288515,parquimetro,43.3711956,-1.7864498,,,,
node/13205338230,parquimetro,42.8518256,-2.6660509,,,,
node/13208353483,parquimetro,42.1692505,0.0217391,,,,
node/13208536997,parquimetro,43.368724,-5.8505217,,,,
node/13208653336,parquimetro,43.3705571,-1.780901,,,,
node/13208653347,parquimetro,43.3712112,-1.7869491,,,,
node/13208653348,parquimetro,43.3710785,-1.7868263,,,,
node/13239625892,parquimetro,41.4487011,1.9685211,,,"Aug off; Mo-Fr 09:00-13:30,16:00-20:00; Sa 09:00-14:00",
node/13239890094,parquimetro,41.4484057,1.9736558,,,"Aug off; Mo-Fr 09:00-13:30,16:00-20:00; Sa 09:00-14:00",
node/13240964681,parquimetro,40.4148387,-3.7194532,,,,
node/13243550173,parquimetro,36.1590957,-5.3518991,Edf. Ballesteros,Servicio ORA de La Línea de la Concepción,,
node/13250814623,parquimetro,41.3738528,2.166278,,,,
node/13252400127,parquimetro,41.3805662,2.1351486,,,,6983
node/13252400128,parquimetro,41.3792405,2.1371654,,,,
node/13252400129,parquimetro,41.3779686,2.1366863,,,,6959
node/13252400130,parquimetro,41.3737072,2.1361597,,,,6908
node/13252400131,parquimetro,41.3781714,2.1350316,,,,6972
node/13252400132,parquimetro,41.3727717,2.1438215,,,,6850
node/13252400133,parquimetro,41.3730646,2.1417907,,,,6450
node/13252400134,parquimetro,41.3798737,2.1376107,,,,
node/13252400135,parquimetro,41.3738149,2.1467599,,,,6847
node/13252400136,parquimetro,41.3793245,2.1353002,,,,6971
node/13252400137,parquimetro,41.3767776,2.1356695,,,,
node/13252400138,parquimetro,41.3803456,2.1391411,,,,6965
node/13252400139,parquimetro,41.3796829,2.134316,,,,6985
node/13252400140,parquimetro,41.3771585,2.1363217,,,,6952
node/13252400141,parquimetro,41.3812916,2.1368717,,,,6995
node/13252400142,parquimetro,41.3785095,2.1376466,,,,6958
node/13252400143,parquimetro,41.3808963,2.1330758,,,,
node/13252400144,parquimetro,41.3741489,2.1441399,,,,6890
node/13252400145,parquimetro,41.3813026,2.1345333,,,,6999
node/13252400146,parquimetro,41.3734665,2.1453294,,,,6848
node/13252400147,parquimetro,41.3807826,2.1372403,,,,
node/13256173814,parquimetro,42.809625,-1.6577239,,,,
node/13256180310,parquimetro,42.8091451,-1.6582489,,,,
node/13260320479,parquimetro,27.7752152,-15.6946302,,,,
node/13263980367,parquimetro,41.4472688,1.9724666,,,"Aug off; Mo-Fr 09:00-13:30,16:00-20:00; Sa 09:00-14:00",
node/13263980368,parquimetro,41.4475021,1.9752652,,,"Aug off; Mo-Fr 09:00-13:30,16:00-20:00; Sa 09:00-14:00",
node/13263980369,parquimetro,41.4477934,1.9764697,,,"Aug off; Mo-Fr 09:00-13:30,16:00-20:00; Sa 09:00-14:00",
node/13267548300,parquimetro,43.3125497,-2.0077982,,,,
node/13270141314,parquimetro,39.4605962,-0.3744809,,,,
node/13283490410,parquimetro,43.6109339,1.4020415,,,,
node/13283499096,parquimetro,43.3622967,-5.85401,,,,
node/13283509415,parquimetro,43.362686,-5.8546545,,,,
node/13283518238,parquimetro,43.3631024,-5.8549487,,,,
node/13283519535,parquimetro,43.364069,-5.856044,,,,
node/13291324817,parquimetro,41.6999849,2.1986111,,,,
node/13291436008,parquimetro,43.6009653,1.4622858,,,,
node/13295799797,parquimetro,28.1235145,-15.4254266,,,,
node/13295799798,parquimetro,28.123477,-15.4245456,,,,
node/13295808827,parquimetro,28.1227596,-15.4248108,,,,
node/13298086856,parquimetro,43.602625,1.4630964,,,,
node/13298086870,parquimetro,43.601932,1.4629856,,,,
