Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;LongitudCarte;TextoCajetines;Longitud;Latitud;Direccion
439297,2100000000;4466613,4400000000;43564;17  VILLAVERDE;17-01 CASCO HISTÓRICO DE VILLAVERDE;PUERTO LAPICE, CALLE, DE;2;CargayDescarga;Línea;2;11,00;LAB. DE 8 A 14 H EXCEPTO CARGA Y DESCARGA;-3.7147784;40.3478677;PUERTO LAPICE, CALLE, DE, Nº 2
440257,2800000000;4466586,8300000000;43423;17  VILLAVERDE;17-01 CASCO HISTÓRICO DE VILLAVERDE;SAN JENARO, CALLE, DE;14;CargayDescarga;Línea;2;10,00;LABORABLES DE 8 A 14 EXCEPTO CARGA Y DESCARGA;-3.7034719;40.3476973;SAN JENARO, CALLE, DE, Nº 14
439564,8700000000;4466055,7300000000;40829;17  VILLAVERDE;17-01 CASCO HISTÓRICO DE VILLAVERDE;VILLASTAR, CALLE, DE;26;CargayDescarga;Línea;4;21,50;LABORABLES DE 8 A 14 H. Y DE  16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7115741;40.3428629;VILLASTAR, CALLE, DE, Nº 26
441213,8200000000;4466065,2400000000;43543;17  VILLAVERDE;17-02 SAN CRISTÓBAL;MARIA DROC, PASEO, DE;S/N;CargayDescarga;Línea;6;15,00;LABORABLES DE 13 A 17 H EXCEPTO CARGA Y DESCARGA EN LINEA;-3.6921613;40.3430664;MARIA DROC, PASEO, DE, Nº S/N
441831,5700000000;4466001,6300000000;43599;17  VILLAVERDE;17-02 SAN CRISTÓBAL;PATERNA, CALLE, DE;1;CargayDescarga;Línea;2;10,00;LAB DE 10 A14 H EXCEPTO CARGA Y DESCARGA;-3.6848825;40.3425367;PATERNA, CALLE, DE, Nº 1
441212,9800000000;4466105,0400000000;38370;17  VILLAVERDE;17-02 SAN CRISTÓBAL;PINAZO, PLAZA, DE LOS;18;CargayDescarga;Línea;2;5,00;LABORABLES DE 9 A 14 H. Y DE 16,30 A 20 H.EXCEPTO CARGA Y DESCARGA;-3.6921749;40.3434249;PINAZO, PLAZA, DE LOS, Nº 18
441296,3200000000;4466093,5400000000;40060;17  VILLAVERDE;17-02 SAN CRISTÓBAL;PINAZO, PLAZA, DE LOS;22;CargayDescarga;Línea;3;17,00;lab. de 8 a 14 h. y de 16,30 a 19 h. excepto: [CARGA Y DESCARGA] ;-3.6911926;40.3433272;PINAZO, PLAZA, DE LOS, Nº 22
442066,4300000000;4467276,9400000000;42662;17  VILLAVERDE;17-03 BUTARQUE;CONCEPCION DE LA OLIVA, CALLE, DE;11;CargayDescarga;Línea;5;28,00;EXCEPTO CARGA Y DESCARGA;-3.6822332;40.3540418;CONCEPCION DE LA OLIVA, CALLE, DE, Nº 11
442133,8200000000;4467483,4900000000;43111;17  VILLAVERDE;17-03 BUTARQUE;LOS ROSALES, AVENIDA, DE;72;CargayDescarga;Línea;1;7,00;LABORABLES DE 8 A 17 H EXCEPTO CARGA Y DESCARGA;-3.6814584;40.3559072;LOS ROSALES, AVENIDA, DE, Nº 72
442057,5700000000;4467160,9800000000;40360;17  VILLAVERDE;17-03 BUTARQUE;VICENTE CARBALLAL, CALLE, DE;8;CargayDescarga;Línea;3;20,00;LABORABLES DE 8:00 A 14:00 HEXCEPTO CARGA Y DESCARGA;-3.682327;40.3529965;VICENTE CARBALLAL, CALLE, DE, Nº 8
441555,7800000000;4466886,6500000000;43474;17  VILLAVERDE;17-04 LOS ROSALES;ENCARNACION OVIOL, CALLE, DE;39;CargayDescarga;Línea;3;15,00;LABORABLES DE 9 A 14 H. Y DE 16,30 A 20 H. EXCEPTO CARGA Y DESCARGA ;-3.6882105;40.3504902;ENCARNACION OVIOL, CALLE, DE, Nº 39
441709,2400000000;4466915,6900000000;41809;17  VILLAVERDE;17-04 LOS ROSALES;ENCARNACION OVIOL, CALLE, DE;56;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 14 HEXCEPTO CARGA Y DESCARGA;-3.6864062;40.3507625;ENCARNACION OVIOL, CALLE, DE, Nº 56
441360,2900000000;4466858,6300000000;43564;17  VILLAVERDE;17-04 LOS ROSALES;ESPERANZA MACARENA, CALLE, DE;15;CargayDescarga;Línea;1;6,00;LAB. 10 A 13 H Y DE 16 A 19 H EXCEPTO CARGA Y DESCARGA;-3.6905098;40.3502241;ESPERANZA MACARENA, CALLE, DE, Nº 15
441564,0700000000;4466943,8700000000;38366;17  VILLAVERDE;17-04 LOS ROSALES;JOSE DEL PINO, CALLE, DE;70;CargayDescarga;Línea;2;17,51;LABORABLES DE 9 A 14 H. Y DE 16,30 A 20 H.EXCEPTO CARGA Y DESCARGA;-3.6881181;40.3510063;JOSE DEL PINO, CALLE, DE, Nº 70
441319,6700000000;4467016,0200000000;40360;17  VILLAVERDE;17-04 LOS ROSALES;JUAN JOSE MARTINEZ SECO, CALLE, DE;4;CargayDescarga;Línea;2;11,10;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6910025;40.3516391;JUAN JOSE MARTINEZ SECO, CALLE, DE, Nº 4
441534,8300000000;4466902,1900000000;38366;17  VILLAVERDE;17-04 LOS ROSALES;MARTINEZ OVIOL, CALLE, DE;40;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA ;-3.6884586;40.3506287;MARTINEZ OVIOL, CALLE, DE, Nº 40
441553,0800000000;4466799,6700000000;41865;17  VILLAVERDE;17-04 LOS ROSALES;MARTINEZ OVIOL, CALLE, DE;54;CargayDescarga;Línea;2;10,00;LABORABLES DE 8 A 17 HEXCEPTO CARGA Y DESCARGA;-3.6882343;40.3497064;MARTINEZ OVIOL, CALLE, DE, Nº 54
441487,6300000000;4466724,8600000000;38401;17  VILLAVERDE;17-04 LOS ROSALES;PLATINO, CALLE, DEL;29;CargayDescarga;Línea;3;17,00;LABORABLES DE 8 A 11 H. EXCEPTO CARGA Y DESCARGA;-3.6889981;40.3490279;PLATINO, CALLE, DEL, Nº 29
441199,3800000000;4467167,9200000000;41103;17  VILLAVERDE;17-04 LOS ROSALES;SAHARA, CALLE, DEL;60;CargayDescarga;Línea;3;14,00;LABORABLES DE 16:00 A 18:00 EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.6924329;40.352999;SAHARA, CALLE, DEL, Nº 60
441241,5400000000;4467252,0900000000;40086;17  VILLAVERDE;17-04 LOS ROSALES;SAHARA, CALLE, DEL;85;CargayDescarga;Línea;3;15,00;LAB. DE 9 A 20 H. EXCEPTO: CARGA Y DESCARGA;-3.6919442;40.3537602;SAHARA, CALLE, DEL, Nº 85
441264,9700000000;4467169,8200000000;38720;17  VILLAVERDE;17-04 LOS ROSALES;SAHARA, CALLE, DEL;89;CargayDescarga;Batería;3;8,00;LAB. DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA;-3.6916608;40.3530207;SAHARA, CALLE, DEL, Nº 89
441210,3200000000;4466882,1500000000;39185;17  VILLAVERDE;17-04 LOS ROSALES;SANTA PETRONILA, CALLE, DE;Fte 11;CargayDescarga;Línea;2;12,00;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6922778;40.3504254;SANTA PETRONILA, CALLE, DE, Nº Fte 11
441683,5600000000;4466791,7300000000;41893;17  VILLAVERDE;17-04 LOS ROSALES;TOPACIO, CALLE, DEL;2;CargayDescarga;Línea;2;12,00;LABORABLES DE 8:00 A 14:00 H. Y DE 16:30 A 20:30.EXCEPTO CARGA Y DESCARGA;-3.6866973;40.349644;TOPACIO, CALLE, DEL, Nº 2
441818,2200000000;4467801,5000000000;41745;17  VILLAVERDE;17-04 LOS ROSALES;UNANIMIDAD, CALLE, DE LA;55;CargayDescarga;Línea;2;15,00;LABORABLES DE 8:00 A 17:00 HEXCEPTO CARGA Y DESCARGA.;-3.6852038;40.3587501;UNANIMIDAD, CALLE, DE LA, Nº 55
440775,2400000000;4467058,8400000000;43770;17  VILLAVERDE;17-05 LOS ÁNGELES;ARAMA, CALLE, DE;1;CargayDescarga;Línea;2;12,00;LAB. DE 8:00 A 16 H. EXCEPTO CARGA Y DESCARGA EN LÍNA;-3.6974171;40.3519863;ARAMA, CALLE, DE, Nº 1
441086,8400000000;4467742,7200000000;38366;17  VILLAVERDE;17-05 LOS ÁNGELES;GIGANTES Y CABEZUDOS, PASEO, DE LOS;26;CargayDescarga;Batería;3;7,00;EXCEPTO CARGA Y DESCARGA, RECOGIDA DE BASURAS DE 9 A 14 H.Y DE 16,30 A 20 H.;-3.6938112;40.3581692;GIGANTES Y CABEZUDOS, PASEO, DE LOS, Nº 26
440962,0600000000;4467313,4700000000;38611;17  VILLAVERDE;17-05 LOS ÁNGELES;LA ALEGRIA DE LA HUERTA, CALLE, DE;31;CargayDescarga;Línea;3;15,00;LAB. DE 8 A 14 H. EXCEPTO: CARGA Y DESCARGA;-3.6952409;40.3542934;LA ALEGRIA DE LA HUERTA, CALLE, DE, Nº 31
440833,1000000000;4467957,3200000000;43133;17  VILLAVERDE;17-05 LOS ÁNGELES;LA CHULAPONA, CALLE, DE;1;CargayDescarga;Línea;2;12,00;Laborables 8 a 14h y de 16.00 a 20:00 h. Excepto Carga y Descarga;-3.6968191;40.3600845;LA CHULAPONA, CALLE, DE, Nº 1
441039,6000000000;4467340,2600000000;38366;17  VILLAVERDE;17-05 LOS ÁNGELES;LA DOLOROSA, CALLE, DE;11;CargayDescarga;Línea;2;12,00;lab. de 9 a 20 h. excepto: [CARGA Y DESCARGA];-3.6943303;40.3545403;LA DOLOROSA, CALLE, DE, Nº 11
441033,5100000000;4467433,5900000000;38366;17  VILLAVERDE;17-05 LOS ÁNGELES;LA DOLOROSA, CALLE, DE;5;CargayDescarga;Línea;4;20,00;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA ;-3.6944106;40.3553806;LA DOLOROSA, CALLE, DE, Nº 5
440898,9000000000;4467879,5500000000;42518;17  VILLAVERDE;17-05 LOS ÁNGELES;LA VERBENA DE LA PALOMA, AVENIDA, DE;11;CargayDescarga;Línea;2;14,00;LAB. DE 8 A 14 H EXCEPTO CARGA Y DESCARGA;-3.696037;40.3593885;LA VERBENA DE LA PALOMA, AVENIDA, DE, Nº 11
441053,1200000000;4467552,5900000000;38882;17  VILLAVERDE;17-05 LOS ÁNGELES;LOS BOHEMIOS, CALLE;1;CargayDescarga;Batería;6;15,00;EXCEPTO CARGA Y DESCARGA LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. CENTRO CULTURAL BOHEMIOS ;-3.6941907;40.356454;LOS BOHEMIOS, CALLE, Nº 1
440815,8800000000;4467535,8700000000;35251;17  VILLAVERDE;17-05 LOS ÁNGELES;LOS BOHEMIOS, CALLE;15;CargayDescarga;Batería;6;10,02;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA ;-3.6969828;40.3562866;LOS BOHEMIOS, CALLE, Nº 15
441010,7400000000;4468001,8600000000;41593;17  VILLAVERDE;17-05 LOS ÁNGELES;PAN Y TOROS, CALLE, DE;6 B;CargayDescarga;Línea;2;15,00;LABORABLES DE 8 A 14 H Y DE 16.30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6947313;40.3604983;PAN Y TOROS, CALLE, DE, Nº 6 B
445584,7400000000;4469276,7900000000;43914;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;CASAS DE MIRAVETE, CALLE, DE;28 C;CargayDescarga;Línea;2;10,00;LAB. DE 8 A 10 H. EXCEPTO CARGA Y DESCARGA;-3.6409743;40.3722947;CASAS DE MIRAVETE, CALLE, DE, Nº 28 C
447379,6400000000;4469485,1400000000;38454;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;CONGOSTO, CALLE, DEL;19;CargayDescarga;Línea;3;16,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.61985;40.374287;CONGOSTO, CALLE, DEL, Nº 19
447402,0400000000;4469401,2600000000;37147;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;CONGOSTO, CALLE, DEL;21;CargayDescarga;Línea;3;15,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6195792;40.3735327;CONGOSTO, CALLE, DEL, Nº 21
447418,0400000000;4469337,3600000000;38386;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;CONGOSTO, CALLE, DEL;32;CargayDescarga;Línea;3;18,00;LAB.DE 8 A 14 H. Y DE16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.6193855;40.3729581;CONGOSTO, CALLE, DEL, Nº 32
447271,5500000000;4469867,4500000000;38135;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;FEDERICO GARCIA LORCA, PASEO, DE;32;CargayDescarga;Línea;3;15,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6211548;40.3777242;FEDERICO GARCIA LORCA, PASEO, DE, Nº 32
447300,3400000000;4469743,0200000000;38385;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;FEDERICO GARCIA LORCA, PASEO, DE;38;CargayDescarga;Línea;3;15,90;LABORABLES DE 9 A 14 H Y DE 16.30 A 20 HEXCEPTO CARGA Y DESCARGA;-3.6208054;40.3766051;FEDERICO GARCIA LORCA, PASEO, DE, Nº 38
445745,3600000000;4469487,9000000000;41432;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;GAMONAL, CALLE, DEL;75;CargayDescarga;Línea;2;10,00;LABORABLES DE 8 A 19 H. EXCEPTO CARGA Y DESCARGA EN LINEA;-3.6391003;40.374207;GAMONAL, CALLE, DEL, Nº 75
447447,1900000000;4470150,0900000000;43809;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;GAVIA SECA, CALLE, DE LA;3;CargayDescarga;Línea;5;25,00;LAB. DE 9 A 17 H. EXCEPTO CARGA Y DESCARGA;-3.6191091;40.3802815;GAVIA SECA, CALLE, DE LA, Nº 3
447305,2900000000;4469595,5100000000;36935;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;JUAN DE LA FUENTE, CALLE, DE;3;CargayDescarga;Línea;2;11,20;LAB. DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA ;-3.6207349;40.3752765;JUAN DE LA FUENTE, CALLE, DE, Nº 3
447255,0100000000;4469776,5700000000;38385;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;MONTE AYA, CALLE, DEL;25;CargayDescarga;Línea;3;17,00;lab. de 8 a 14,00 h.  y de 16,30 a 19 h    excepto: CARGA Y                 DESCARGA;-3.6213421;40.3769045;MONTE AYA, CALLE, DEL, Nº 25
447530,9400000000;4470129,4600000000;38089;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;MONTE DE MONTJUICH, CALLE, DEL;12;CargayDescarga;Línea;3;15,10;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6181208;40.380101;MONTE DE MONTJUICH, CALLE, DEL, Nº 12
447476,2100000000;4470130,6000000000;40630;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;MONTE DE MONTJUICH, CALLE, DEL;3;CargayDescarga;Línea;3;15,50;Lab.de 8 a 14.00h. y de 16,30 a 19h. excepto: CARGA Y               DESCARGA;-3.6187657;40.3801078;MONTE DE MONTJUICH, CALLE, DEL, Nº 3
447305,6200000000;4469980,7100000000;38383;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;MONTES DE TOLEDO, CALLE, DE LOS;2;CargayDescarga;Línea;4;23,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6207628;40.3787467;MONTES DE TOLEDO, CALLE, DE LOS, Nº 2
447217,3300000000;4469372,4500000000;43187;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PEÑA CAVERO, CALLE, DE LA;23;CargayDescarga;Línea;1;7,70;DE LUNESA VIERNES DE 10:00  A 14:00 H EXCEPTO CARGA Y DESCARGA;-3.6217525;40.3732615;PEÑA CAVERO, CALLE, DE LA, Nº 23
447229,1100000000;4469305,5000000000;41603;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PEÑA CAVERO, CALLE, DE LA;42;CargayDescarga;Línea;2;10,00;LABORABLES DE  8 A 14 HEXCEPTO CARGA Y DESCARGA;-3.6216082;40.3726591;PEÑA CAVERO, CALLE, DE LA, Nº 42
447326,1400000000;4469538,6500000000;37816;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PEÑA DE VARGAS, CALLE, DE LA;3;CargayDescarga;Línea;2;11,10;LAB.DE 8 A 14 H. Y DE16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.6204846;40.3747656;PEÑA DE VARGAS, CALLE, DE LA, Nº 3
447287,0300000000;4469414,5600000000;38386;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PEÑA NUEVA, CALLE, DE LA;16;CargayDescarga;Línea;3;15,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.620935;40.3736453;PEÑA NUEVA, CALLE, DE LA, Nº 16
447353,0000000000;4469077,8800000000;43187;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PEÑA NUEVA, CALLE, DE LA;55;CargayDescarga;Línea;2;12,00;LABORABLES  DE LUNES A VIERNES DE 08:00 A 11:00 H EXCEPTO CARGA Y DESCARGA;-3.6201301;40.3706164;PEÑA NUEVA, CALLE, DE LA, Nº 55
447357,7100000000;4469873,1400000000;38385;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PICO MAMPODRE, CALLE, DEL;19;CargayDescarga;Línea;1;8,00;LAB.DE 8 A 14 H. Y DE16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.6201403;40.3777809;PICO MAMPODRE, CALLE, DEL, Nº 19
446787,8100000000;4469937,9200000000;38968;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE ALAZORES, CALLE, DEL;25;CargayDescarga;Línea;3;15,00;LAB. DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA;-3.6268589;40.3783283;PUERTO DE ALAZORES, CALLE, DEL, Nº 25
446978,4900000000;4470049,3500000000;39155;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE ALAZORES, CALLE, DEL;6;CargayDescarga;Línea;3;15,31;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.624622;40.3793443;PUERTO DE ALAZORES, CALLE, DEL, Nº 6
447535,3100000000;4469228,1800000000;39055;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE GALAPAGAR, CALLE, DEL;14;CargayDescarga;Batería;1;3,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6179952;40.3719819;PUERTO DE GALAPAGAR, CALLE, DEL, Nº 14
447507,1300000000;4469305,0500000000;41270;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE GALAPAGAR, CALLE, DEL;6;CargayDescarga;Línea;3;15,00;laborables de 8 a 14 horas y de 16,30 a 19 horas excepto carga y descarga en linea;-3.6183334;40.3726726;PUERTO DE GALAPAGAR, CALLE, DEL, Nº 6
446816,4000000000;4469980,7800000000;38387;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE LAS PILAS, CALLE, DEL;16;CargayDescarga;Línea;2;11,10;LAB. DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA;-3.6265257;40.3787163;PUERTO DE LAS PILAS, CALLE, DEL, Nº 16
447184,7800000000;4469558,8000000000;38385;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE PORZUNA, CALLE, DEL;19;CargayDescarga;Línea;3;15,00;LAB.DE 8 A 14 H. Y DE16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.6221513;40.3749382;PUERTO DE PORZUNA, CALLE, DEL, Nº 19
447285,4600000000;4469656,9500000000;37154;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE PORZUNA, CALLE, DEL;5;CargayDescarga;Línea;3;13,50;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6209735;40.3758288;PUERTO DE PORZUNA, CALLE, DEL, Nº 5
447191,2400000000;4469952,9000000000;38383;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE SOMOSIERRA, CALLE, DEL;6;CargayDescarga;Línea;1;7,00;LAB. DE 9 A 14 H. EXCEPTO CARGA Y DESCARGAEN LINEA;-3.6221079;40.3784889;PUERTO DE SOMOSIERRA, CALLE, DEL, Nº 6
447301,9000000000;4470074,9300000000;38383;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;REAL DE ARGANDA, CALLE;2;CargayDescarga;Línea;3;15,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6208144;40.3795953;REAL DE ARGANDA, CALLE, Nº 2
446549,7100000000;4469853,6300000000;42812;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SAN JAIME, CALLE, DE;4;CargayDescarga;Línea;1;7,00;LABORABLES DE 8 A 17 H EXCEPTO CARGA Y DESCARGA;-3.6296566;40.3775537;SAN JAIME, CALLE, DE, Nº 4
446753,1300000000;4470067,6300000000;38387;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SAN JAIME, CALLE, DE;44;CargayDescarga;Línea;1;12,33;LAB. DE 8 A 14 H. Y DE 16,3O A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6272783;40.3794946;SAN JAIME, CALLE, DE, Nº 44
446839,0900000000;4470154,2100000000;38387;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SAN JAIME, CALLE, DE;54;CargayDescarga;Línea;3;14,94;LAB. DE 8 A 14 H. Y DE 16,3O A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6262729;40.3802801;SAN JAIME, CALLE, DE, Nº 54
447415,9300000000;4469511,4400000000;43388;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA AITANA, CALLE, DE LA;5;CargayDescarga;Línea;1;7,50;LABORABLES DE LUNES A VIERNES DE 8:00 A 14:00 H Y DE 16:30 A 19:30 H Y SABADOS DE 8:00 A 14:00 H EXCEPTO CARGA Y DESCARGA;-3.6194247;40.3745262;SIERRA AITANA, CALLE, DE LA, Nº 5
447094,4600000000;4469943,1700000000;38383;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA AYLLON, PLAZA, DE LA;1;CargayDescarga;Línea;2;13,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6232471;40.3783951;SIERRA AYLLON, PLAZA, DE LA, Nº 1
446812,4400000000;4470033,6300000000;43116;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA DE GREDOS, CALLE, DE LA;26;CargayDescarga;Línea;2;12,00;LABORABLES DE 10:00 A 13:00 H EL SEGUNDO JUEVES DE CADA MES EXCEPTO CARGA  Y DESCARGA;-3.6265768;40.3791921;SIERRA DE GREDOS, CALLE, DE LA, Nº 26
447070,0900000000;4470248,1300000000;38233;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA DE GUADALUPE, CALLE, DE LA;9;CargayDescarga;Línea;2;12,00;LAB.DE 8 A 14 H. Y DE 16,30 A19 H. EXCEPTO CARGA Y DESCARGA;-3.6235595;40.3811409;SIERRA DE GUADALUPE, CALLE, DE LA, Nº 9
447049,9700000000;4469879,8800000000;39044;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA DE PALOMERAS, CALLE, DE LA;8;CargayDescarga;Línea;2;10,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6237659;40.3778222;SIERRA DE PALOMERAS, CALLE, DE LA, Nº 8
447526,6700000000;4469190,7100000000;43032;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA DE TORTEJADA, CALLE, DE LA;2;CargayDescarga;Batería;3;7,00;JUEVES Y VIERNES LABORABLES DE 8:30 A 19:00 EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.6180939;40.3716438;SIERRA DE TORTEJADA, CALLE, DE LA, Nº 2
447596,5400000000;4470036,5100000000;38384;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA DEL TORCAL, CALLE, DE LA;7;CargayDescarga;Línea;3;15,00;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6173404;40.3792677;SIERRA DEL TORCAL, CALLE, DE LA, Nº 7
447006,1200000000;4470202,1400000000;38383;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA GADOR, CALLE, DE LA;17;CargayDescarga;Línea;2;10,00;LABORABLES DE 9 A 14 H Y DE 16.30 A 20 H EXCEPTO CARGA Y DESCARGA;-3.6243093;40.3807225;SIERRA GADOR, CALLE, DE LA, Nº 17
447143,9900000000;4470150,5500000000;42523;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA GADOR, CALLE, DE LA;29;CargayDescarga;Línea;2;13,10;Lab. de 9 a 14h. y de 16,30 a 20h.excepto carga y descarga;-3.6226809;40.3802665;SIERRA GADOR, CALLE, DE LA, Nº 29
447202,2100000000;4470125,3000000000;38383;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA GADOR, CALLE, DE LA;39;CargayDescarga;Línea;3;16,50;Lab.de 8 a 14.00h. y de 16,30 a 19h. excepto: CARGA Y               DESCARGA;-3.6219929;40.3800427;SIERRA GADOR, CALLE, DE LA, Nº 39
447536,9500000000;4470234,6200000000;43914;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA GORDA, CALLE, DE LA;25;CargayDescarga;Línea;1;5,00;LAB. DE 9 A 11 H EXCEPTO CARGA Y DESCARGA;-3.6180587;40.3810487;SIERRA GORDA, CALLE, DE LA, Nº 25
447495,3200000000;4470187,8200000000;41375;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA GORDA, CALLE, DE LA;34;CargayDescarga;Línea;3;15,00;Laborables de 8 a 14 horas y de 16.30 a 19 horas, excepto carga y descarga en línea;-3.6185453;40.3806245;SIERRA GORDA, CALLE, DE LA, Nº 34
