gis_x;gis_y;fecha_de_alta;fecha_de_baja;cod_distrito;distrito;cod_barrio;num_barrio;barrio;calle;numero_finca;matricula;longitud;latitud
442294.1738230000;4479136.7226780000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;LA HABANA, PASEO, DE;182;0205510937;-3.6806268210;40.4608968880
442294.1738230000;4479136.7226780000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;LA HABANA, PASEO, DE;182;0505510937;-3.6806268210;40.4608968880
442338.0906840000;4479330.5502060000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;LA HABANA, PASEO, DE;198;0205510936;-3.6801265710;40.4626460710
442338.0906840000;4479330.5502060000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;LA HABANA, PASEO, DE;198;0505510936;-3.6801265710;40.4626460710
442356.2573510000;4479472.0502060000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;LA HABANA, PASEO, DE;202 A;0205510932;-3.6799251770;40.4639220480
442356.2573510000;4479472.0502060000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;LA HABANA, PASEO, DE;202 A;0505510932;-3.6799251770;40.4639220480
442400.2863227020;4479608.6912984100;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;LA HABANA, PASEO, DE;206;0205510919;-3.6794182240;40.4651556830
442398.7616910000;4479609.3862790000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;LA HABANA, PASEO, DE;206;0505510919;-3.6794362720;40.4651618140
442427.3406840000;4479246.3002060000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MACARENA, CALLE, DE LA;13;0205510966;-3.6790661980;40.4618933190
442427.3406840000;4479246.3002060000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MACARENA, CALLE, DE LA;13;0505510966;-3.6790661980;40.4618933190
442594.5865390000;4479223.4583330000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MACARENA, CALLE, DE LA;16;0205510960;-3.6770916710;40.4616989140
442594.5865390000;4479223.4583330000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MACARENA, CALLE, DE LA;16;0505510960;-3.6770916710;40.4616989140
442647.6698730000;4479221.8749990000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MACARENA, CALLE, DE LA;37;0205510892;-3.6764654280;40.4616884290
442647.6698730000;4479221.8749990000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MACARENA, CALLE, DE LA;37;0505510892;-3.6764654280;40.4616884290
442860.0908690000;4479416.2110780000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MADRE DE DIOS, CALLE, DE LA;13;0205510983;-3.6739775310;40.4634538840
442860.0908690000;4479416.2110780000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MADRE DE DIOS, CALLE, DE LA;13;0505510983;-3.6739775310;40.4634538840
442802.3408690000;4479306.4610780000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MADRE DE DIOS, CALLE, DE LA;2 L;0205510984;-3.6746488660;40.4624614060
442802.3408690000;4479306.4610780000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MADRE DE DIOS, CALLE, DE LA;2 L;0505510984;-3.6746488660;40.4624614060
442956.2945531550;4479548.4649609600;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MADRE DE DIOS, CALLE, DE LA;35;0205510982;-3.6728548200;40.4646516520
442954.1742030000;4479545.3777440000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MADRE DE DIOS, CALLE, DE LA;35;0505510982;-3.6728795720;40.4646238060
441897.6449450000;4479385.6007450000;2014-07-01;1900-01-08;5;Chamartín;55;5;Nueva España;MADRE MOLAS, PLAZA, DE LA;2;0205510409;-3.6853263350;40.4631114270
442913.8130716740;4479389.7612572600;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MAESTRO CHAPI, CALLE, DEL;10;0205510986;-3.6733416050;40.4632190280
442914.0075360000;4479389.3777440000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MAESTRO CHAPI, CALLE, DEL;10;0505510986;-3.6733393130;40.4632157050
442963.0075360000;4479461.5444110000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MAESTRO CHAPI, CALLE, DEL;22;0205510994;-3.6727678450;40.4638693930
442963.0075360000;4479461.5444110000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MAESTRO CHAPI, CALLE, DEL;22;0505510994;-3.6727678450;40.4638693930
443057.3408690000;4479591.2110780000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MAESTRO CHAPI, CALLE, DEL;31;0205510995;-3.6716668500;40.4650438420
443057.3408690000;4479591.2110780000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MAESTRO CHAPI, CALLE, DEL;31;0505510995;-3.6716668500;40.4650438420
443031.0908690000;4479482.3777440000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MAESTRO LASALLE, CALLE, DEL;30;0205511021;-3.6719666780;40.4640619070
443031.0908690000;4479482.3777440000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MAESTRO LASALLE, CALLE, DEL;30;0505511021;-3.6719666780;40.4640619070
442029.0904890000;4479154.4726780000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MANUEL BENEDITO, CALLE, DE;7;0205510945;-3.6837549410;40.4610386370
442029.0904890000;4479154.4726780000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MANUEL BENEDITO, CALLE, DE;7;0505510945;-3.6837549410;40.4610386370
441928.4797383400;4479801.3538498500;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MATEO INURRIA, CALLE, DE;10;0205510928;-3.6850006090;40.4668588000
441927.5991940000;4479799.9781380000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MATEO INURRIA, CALLE, DE;10;0505510928;-3.6850109220;40.4668465960
442022.4889975990;4479825.6594054000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MATEO INURRIA, CALLE, DE;20;0205510929;-3.6838940550;40.4670842590
442034.0991940000;4479828.3948040000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MATEO INURRIA, CALLE, DE;20;0505510929;-3.6837574050;40.4671099850
442183.8491940000;4479852.4781380000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MATEO INURRIA, CALLE, DE;30;0205510930;-3.6819932680;40.4673371630
442183.8491940000;4479852.4781380000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MATEO INURRIA, CALLE, DE;30;0505510930;-3.6819932680;40.4673371630
442305.5950240000;4479864.2196130000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MATEO INURRIA, CALLE, DE;34;0205510931;-3.6805582950;40.4674516390
442305.5950240000;4479864.2196130000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MATEO INURRIA, CALLE, DE;34;0505510931;-3.6805582950;40.4674516390
441777.4698390000;4479754.7670740000;2014-07-01;1900-01-08;5;Chamartín;55;5;Nueva España;MATEO INURRIA, CALLE, DE;4;0205511122;-3.6867775800;40.4664289670
442174.3404890000;4479153.8060110000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MENENDEZ PIDAL, CALLE, DE;18;0205510938;-3.6820416830;40.4610422470
442174.3404890000;4479153.8060110000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MENENDEZ PIDAL, CALLE, DE;18;0505510938;-3.6820416830;40.4610422470
442106.7389975990;4478897.1316276300;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MENENDEZ PIDAL, CALLE, DE;2;0205510948;-3.6828155770;40.4587251490
442108.0904890000;4478898.8060110000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MENENDEZ PIDAL, CALLE, DE;2;0505510948;-3.6827997630;40.4587409620
442224.0904890000;4479291.8893440000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MENENDEZ PIDAL, CALLE, DE;21;0205510934;-3.6814675220;40.4622895190
442224.0904890000;4479291.8893440000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MENENDEZ PIDAL, CALLE, DE;21;0505510934;-3.6814675220;40.4622895190
442217.1834420440;4479244.4279239200;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MENENDEZ PIDAL, CALLE, DE;22;0205510879;-3.6815447570;40.4618621500
442216.8404890000;4479244.6393440000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MENENDEZ PIDAL, CALLE, DE;22;0505510879;-3.6815487670;40.4618640980
442248.6781730000;4479450.4754080000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MENENDEZ PIDAL, CALLE, DE;29;0205510875;-3.6811919860;40.4637206530
442248.6781730000;4479450.4754080000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MENENDEZ PIDAL, CALLE, DE;29;0505510875;-3.6811919860;40.4637206530
442281.8448390000;4479542.5587410000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MENENDEZ PIDAL, CALLE, DE;33;0205510878;-3.6808091360;40.4645518430
442281.8448390000;4479542.5587410000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MENENDEZ PIDAL, CALLE, DE;33;0505510878;-3.6808091360;40.4645518430
442293.2806642660;4479622.5760720700;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MENENDEZ PIDAL, CALLE, DE;37;0205510922;-3.6806815960;40.4652740560
442287.7615060000;4479605.5587410000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MENENDEZ PIDAL, CALLE, DE;37;0505510922;-3.6807450790;40.4651202740
442349.4283580000;4479724.8862790000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MENENDEZ PIDAL, CALLE, DE;40;0205510921;-3.6800286530;40.4661990960
442349.4283580000;4479724.8862790000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MENENDEZ PIDAL, CALLE, DE;40;0505510921;-3.6800286530;40.4661990960
442409.4283580000;4479792.5529460000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MENENDEZ PIDAL, CALLE, DE;47;0205510877;-3.6793270660;40.4668130780
442409.4283580000;4479792.5529460000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MENENDEZ PIDAL, CALLE, DE;47;0505510877;-3.6793270660;40.4668130780
442159.2571560000;4479074.4726780000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;MENENDEZ PIDAL, CALLE, DE;7;0205510943;-3.6822123670;40.4603266230
442159.2571560000;4479074.4726780000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;MENENDEZ PIDAL, CALLE, DE;7;0505510943;-3.6822123670;40.4603266230
442467.2532060000;4478936.2083330000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;NUESTRA SEÑORA DE LUJAN, CALLE, DE;14;0505510885;-3.6785673810;40.4591027280
442467.2204790810;4478936.7242202200;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;NUESTRA SEÑORA DE LUJAN, CALLE, DE;19;0205510885;-3.6785678400;40.4591074830
442355.0723309330;4478935.1871831800;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;NUESTRA SEÑORA DE LUJAN, CALLE, DE;7;0205510884;-3.6798903410;40.4590854820
442357.4196780000;4478934.3808040000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;NUESTRA SEÑORA DE LUJAN, CALLE, DE;7;0505510884;-3.6798626100;40.4590783770
441868.4654890000;4478975.5143440000;2014-07-01;1900-01-08;5;Chamartín;55;5;Nueva España;PADRE DAMIAN, CALLE, DEL;29;0205510416;-3.6856329250;40.4594148750
441876.2154890000;4479071.2643440000;2014-07-01;1900-01-08;5;Chamartín;55;5;Nueva España;PADRE DAMIAN, CALLE, DEL;35;0205510415;-3.6855503040;40.4602779790
441884.2154890000;4479178.5143440000;2014-07-01;1900-01-08;5;Chamartín;55;5;Nueva España;PADRE DAMIAN, CALLE, DEL;39;0205510414;-3.6854657360;40.4612445010
441892.5538124140;4478990.7242202200;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;PADRE DAMIAN, CALLE, DEL;44;0205510872;-3.6853502280;40.4595536450
441891.9238230000;4478989.4726780000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;PADRE DAMIAN, CALLE, DEL;44;0505510872;-3.6853575610;40.4595428170
441904.6738230000;4479141.7226780000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;PADRE DAMIAN, CALLE, DEL;50;0205510871;-3.6852211400;40.4609147640
441904.6738230000;4479141.7226780000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;PADRE DAMIAN, CALLE, DEL;50;0505510871;-3.6852211400;40.4609147640
441917.9612198220;4479285.5205165200;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;PADRE DAMIAN, CALLE, DEL;S/N;0205510870;-3.6850775000;40.4622111380
441917.1738230000;4479276.3060110000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;PADRE DAMIAN, CALLE, DEL;S/N;0505510870;-3.6850859220;40.4621280020
441992.6781730000;4479688.2254080000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;PALMA DEL RIO, CALLE, DE;14;0205510926;-3.6842330740;40.4658446070
441992.6781730000;4479688.2254080000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;PALMA DEL RIO, CALLE, DE;14;0505510926;-3.6842330740;40.4658446070
443037.0865390000;4478955.4583330000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;PARAGUAY, CALLE, DE;8;0205510898;-3.6718486490;40.4593156390
443037.0865390000;4478955.4583330000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;PARAGUAY, CALLE, DE;8;0505510898;-3.6718486490;40.4593156390
443057.6698730000;4479044.2083330000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;PARAGUAY, CALLE, DE;S/N;0205510897;-3.6716139080;40.4601165190
443057.6698730000;4479044.2083330000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;PARAGUAY, CALLE, DE;S/N;0505510897;-3.6716139080;40.4601165190
441793.4056642660;4479266.1594054000;2014-07-01;1900-01-08;5;Chamartín;55;5;Nueva España;PEDRO MUGURUZA, CALLE, DE;4;0205510412;-3.6865447300;40.4620284790
441893.9220450000;4479292.9743450000;2014-07-01;1900-01-08;5;Chamartín;55;5;Nueva España;PEDRO MUGURUZA, CALLE, DE;7;0205510413;-3.6853617440;40.4622770860
442664.6556642660;4479168.7427387400;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;PIO XII, AVENIDA, DE;2;0205510904;-3.6762603090;40.4612109830
442665.4198730000;4479176.3749990000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;PIO XII, AVENIDA, DE;2;0505510904;-3.6762519440;40.4612800250
442806.8130716740;4479780.5760720700;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;PIO XII, AVENIDA, DE;30;0205511022;-3.6746388390;40.4667328640
442809.5075360000;4479786.1277440000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;PIO XII, AVENIDA, DE;30;0505511022;-3.6746075550;40.4667826540
442696.2204790810;4479342.8353313300;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;PIO XII, AVENIDA, DE;4;0205510905;-3.6759037580;40.4627813460
442695.2575360000;4479343.2944110000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;PIO XII, AVENIDA, DE;4;0505510905;-3.6759151600;40.4627859300
442720.2389975990;4479649.4649609600;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;PIO XII, AVENIDA, DE;51;0205510970;-3.6756481040;40.4655455810
442753.9242030000;4479727.2944110000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;PIO XII, AVENIDA, DE;57 A;0205510971;-3.6752578630;40.4662488290
442753.9242030000;4479727.2944110000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;PIO XII, AVENIDA, DE;57 A;0505510971;-3.6752578630;40.4662488290
442716.5075360000;4479486.4610780000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;PIO XII, AVENIDA, DE;6;0205510979;-3.6756773820;40.4640769180
442716.5075360000;4479486.4610780000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;PIO XII, AVENIDA, DE;6;0505510979;-3.6756773820;40.4640769180
443340.6742030000;4479551.0444110000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;PRIETO UREÑA, CALLE, DE;13;0205510998;-3.6683214060;40.4647009840
443340.6742030000;4479551.0444110000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;PRIETO UREÑA, CALLE, DE;13;0505510998;-3.6683214060;40.4647009840
443227.4242030000;4479578.2944110000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;PRIETO UREÑA, CALLE, DE;5;0205510997;-3.6696596060;40.4649389900
443227.4242030000;4479578.2944110000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;PRIETO UREÑA, CALLE, DE;5;0505510997;-3.6696596060;40.4649389900
442643.5865390000;4478994.4583330000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;PRINCIPE DE VERGARA, CALLE, DEL;280;0205510893;-3.6764930450;40.4596397040
442643.5865390000;4478994.4583330000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;PRINCIPE DE VERGARA, CALLE, DEL;280;0505510893;-3.6764930450;40.4596397040
442611.4198730000;4478995.7916660000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;PRINCIPE DE VERGARA, CALLE, DEL;289;0505510958;-3.6768725150;40.4596489280
442612.6278864880;4479007.0760720700;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;PRINCIPE DE VERGARA, CALLE, DEL;291;0205510958;-3.6768592800;40.4597513160
443155.1834420440;4479039.8692162800;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;RICARDO CALVO, CALLE, DE;10;0205510899;-3.6704634660;40.4600838030
443157.0865390000;4479039.9583330000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;RICARDO CALVO, CALLE, DE;10;0505510899;-3.6704410060;40.4600846050
443156.0865390000;4478963.1249990000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;RICARDO CALVO, CALLE, DE;6;0505510978;-3.6704459340;40.4593925870
442537.7532060000;4479272.4583330000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;SAN TELMO, CALLE, DE;19;0205510965;-3.6777663860;40.4621369400
442537.7532060000;4479272.4583330000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;SAN TELMO, CALLE, DE;19;0505510965;-3.6777663860;40.4621369400
442574.4242030000;4479417.3777440000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;SAN TELMO, CALLE, DE;32;0505510964;-3.6773469810;40.4634443730
442575.5167753770;4479417.5390350300;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;SAN TELMO, TRAVESIA, DE;6;0205510964;-3.6773341470;40.4634464350
443157.8408690000;4479327.5444110000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;SANTA MARIA MAGDALENA, CALLE, DE;13;0205511001;-3.6704579090;40.4626754060
443157.8408690000;4479327.5444110000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;SANTA MARIA MAGDALENA, CALLE, DE;13;0505511001;-3.6704579090;40.4626754060
443131.9056642660;4479436.3260720700;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;SANTA MARIA MAGDALENA, CALLE, DE;19;0205511002;-3.6707734940;40.4636537890
443130.0908690000;4479445.9610780000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;SANTA MARIA MAGDALENA, CALLE, DE;19;0505511002;-3.6707957250;40.4637407060
443110.1742030000;4479488.4610780000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;SANTA MARIA MAGDALENA, CALLE, DE;21;0205510993;-3.6710345330;40.4641219530
443110.1742030000;4479488.4610780000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;SANTA MARIA MAGDALENA, CALLE, DE;21;0505510993;-3.6710345330;40.4641219530
443120.8408690000;4479567.2110780000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;SANTA MARIA MAGDALENA, CALLE, DE;28;0205511004;-3.6709157590;40.4648321340
443120.8408690000;4479567.2110780000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;SANTA MARIA MAGDALENA, CALLE, DE;28;0505511004;-3.6709157590;40.4648321340
443046.4242030000;4479692.3777440000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;SANTA MARIA MAGDALENA, CALLE, DE;35;0205510981;-3.6718047030;40.4659544430
443046.4242030000;4479692.3777440000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;SANTA MARIA MAGDALENA, CALLE, DE;35;0505510981;-3.6718047030;40.4659544430
443127.7532060000;4479244.7083330000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;SANTA MARIA MAGDALENA, TRAVESIA, DE;11;0205511003;-3.6708053500;40.4619272380
443127.7532060000;4479244.7083330000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;SANTA MARIA MAGDALENA, TRAVESIA, DE;11;0505511003;-3.6708053500;40.4619272380
441949.0115060000;4479664.4754080000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;SAXIFRAGA, CALLE, DE LA;S/N;0205510924;-3.6847459860;40.4656272850
441949.0115060000;4479664.4754080000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;SAXIFRAGA, CALLE, DE LA;S/N;0505510924;-3.6847459860;40.4656272850
442540.2575360000;4479750.9610780000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;TAHONA, CALLE, DE LA;8;0205510968;-3.6777801950;40.4664477030
442540.2575360000;4479750.9610780000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;TAHONA, CALLE, DE LA;8;0505510968;-3.6777801950;40.4664477030
442954.0032060000;4479232.3749990000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;TORPEDERO TUCUMAN, CALLE, DE;13;0205510990;-3.6728534450;40.4618039950
442954.0032060000;4479232.3749990000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;TORPEDERO TUCUMAN, CALLE, DE;13;0505510990;-3.6728534450;40.4618039950
442979.0908690000;4479300.7527440000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;TORPEDERO TUCUMAN, CALLE, DE;19;0205510907;-3.6725637000;40.4624220440
442979.0908690000;4479300.7527440000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;TORPEDERO TUCUMAN, CALLE, DE;19;0505510907;-3.6725637000;40.4624220440
442918.4198730000;4479168.3749990000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;TORPEDERO TUCUMAN, CALLE, DE;7;0205510989;-3.6732672930;40.4612254220
442918.4198730000;4479168.3749990000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;TORPEDERO TUCUMAN, CALLE, DE;7;0505510989;-3.6732672930;40.4612254220
443052.3686272290;4479296.2427387400;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;TORPEDERO TUCUMAN, CALLE, DE;S/N;0205510991;-3.6716990500;40.4623864630
443052.6742030000;4479294.0444110000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;TORPEDERO TUCUMAN, CALLE, DE;S/N;0505510991;-3.6716952110;40.4623666390
443261.8501087110;4479243.3538498500;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;TORREGALINDO, CALLE, DE;3;0205510913;-3.6692235860;40.4619238000
443281.0865390000;4479242.1249990000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;TORREGALINDO, CALLE, DE;5;0505510913;-3.6689966370;40.4619146900
443184.2389975990;4479297.2982942900;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;TORRELARA, CALLE, DE;S/N;0205510909;-3.6701437560;40.4624045120
443184.0908690000;4479297.8777440000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;TORRELARA, CALLE, DE;S/N;0505510909;-3.6701455320;40.4624104130
442549.5723309330;4479082.2427387400;2024-11-28;1900-01-08;5;Chamartín;55;5;Nueva España;TRIANA, CALLE, DE;1;0205510888;-3.6776097400;40.4604243120
442603.4056642660;4479319.3260720700;2018-06-14;2024-11-28;5;Chamartín;55;5;Nueva España;TRIANA, CALLE, DE;29;0205511130;-3.6769962740;40.4625632210
442612.0908690000;4479357.7110780000;2017-01-01;2018-06-14;5;Chamartín;55;5;Nueva España;TRIANA, CALLE, DE;33;0205510889;-3.6768973240;40.4629101470
442612.0908690000;4479357.7110780000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;TRIANA, CALLE, DE;33;0505510889;-3.6768973240;40.4629101470
442625.4242030000;4479370.3777440000;2017-01-01;2018-06-14;5;Chamartín;55;5;Nueva España;TRIANA, CALLE, DE;39;0205510961;-3.6767412500;40.4630247960
442625.4242030000;4479370.3777440000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;TRIANA, CALLE, DE;39;0505510961;-3.6767412500;40.4630247960
442621.7389975990;4479414.1594054000;2018-06-14;2024-11-28;5;Chamartín;55;5;Nueva España;TRIANA, CALLE, DE;43;0205511128;-3.6767886340;40.4634185320
442655.5908494510;4479511.0575535500;2017-01-01;2024-11-28;5;Chamartín;55;5;Nueva España;TRIANA, CALLE, DE;44;0205510963;-3.6763981060;40.4642940690
442654.5908690000;4479510.9610780000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;TRIANA, CALLE, DE;44;0505510963;-3.6764099660;40.4642931520
442575.2532060000;4479136.7083330000;2017-01-01;2024-11-28;5;Chamartín;55;5;Nueva España;TRIANA, CALLE, DE;5;0205510957;-3.6773118020;40.4609161390
442575.2532060000;4479136.7083330000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;TRIANA, CALLE, DE;5;0505510957;-3.6773118020;40.4609161390
442656.9242030000;4479561.0444110000;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;TRIANA, CALLE, DE;61;0205510890;-3.6763869330;40.4647449300
442656.9242030000;4479561.0444110000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;TRIANA, CALLE, DE;61;0505510890;-3.6763869330;40.4647449300
442275.0845418470;4478986.5753551500;2025-03-26;1900-01-08;5;Chamartín;55;5;Nueva España;VICTOR ANDRES BELAUNDE, CALLE, DE;S/N;0205510952;-3.6808383570;40.4595434470
442290.7760346370;4478897.7982942900;2017-01-01;1900-01-08;5;Chamartín;55;5;Nueva España;VICTOR ANDRES BELAUNDE, CALLE, DE;S/N;0205511019;-3.6806452700;40.4587445720
442289.7571560000;4478905.5560110000;2014-07-01;2017-01-01;5;Chamartín;55;5;Nueva España;VICTOR ANDRES BELAUNDE, CALLE, DE;S/N;0505511019;-3.6806579320;40.4588139000
441716.3491940000;4479951.0614710000;2017-01-01;1900-01-08;5;Chamartín;56;6;Castilla;AGUSTIN DE FOXA, CALLE, DE;17;0205611073;-3.6875165240;40.4681927030
441716.3491940000;4479951.0614710000;2014-07-01;2017-01-01;5;Chamartín;56;6;Castilla;AGUSTIN DE FOXA, CALLE, DE;17;0505611073;-3.6875165240;40.4681927030
