Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;_Longitud;Texto Cajetines;LONGITUD;LATITUD;NOMBRE
440601,0100000000;4470805,9600000000;35480;12  USERA;12-04 ALMENDRALES;SEQUEROS, CALLE, DE;6;CargayDescarga;Línea;2;13,80;lab. de 9 a 14 h. y de 16,30 a 20 h.excepto: CARGA Y DESCARGA;-3.6998177;40.3857301; CALLE  DE SEQUEROS, 6
440240,7700000000;4470861,7500000000;38362;12  USERA;12-05 MOSCARDÓ;AMOR HERMOSO, CALLE, DEL;26;CargayDescarga;Línea;2;12,00;LAB. DE 9 A 14 H Y DE 16.30 A 20 HEXCEPTO CARGA Y DESCARGA;-3.7040669;40.3862069; CALLE  DEL AMOR HERMOSO, 26
440195,8800000000;4470978,4100000000;38362;12  USERA;12-05 MOSCARDÓ;AMPARO USERA, CALLE, DE;33;CargayDescarga;Línea;2;13,00;LABORABLES DE 9 A 14 H Y DE 16.30 A 20 HEXCEPTO CARGA Y DESCARGA;-3.7046067;40.3872546; CALLE  DE AMPARO USERA, 33
440542,9300000000;4471199,5100000000;43201;12  USERA;12-05 MOSCARDÓ;ANTONIO LOPEZ, CALLE, DE;117;CargayDescarga;Línea;1;7,00;LAB. DE 8 A 14:30 H EXCEPTO CARGA Y DESCARGA;-3.7005387;40.3892712; CALLE  DE ANTONIO LOPEZ, 117
440588,9900000000;4471147,1600000000;40563;12  USERA;12-05 MOSCARDÓ;ANTONIO LOPEZ, CALLE, DE;131;CargayDescarga;Línea;3;15,00;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6999911;40.3888029; CALLE  DE ANTONIO LOPEZ, 131
440339,2300000000;4471398,4300000000;43024;12  USERA;12-05 MOSCARDÓ;ANTONIO LOPEZ, CALLE, DE;138;CargayDescarga;Línea;2;15,00;LAB. DE 8 A 18 H EXCEPTO CARGA Y DESCARGA;-3.7029572;40.3910487; CALLE  DE ANTONIO LOPEZ, 138
440367,5700000000;4471365,4200000000;42877;12  USERA;12-05 MOSCARDÓ;ANTONIO LOPEZ, CALLE, DE;142;CargayDescarga;Línea;1;7,00;LAB. DE 8 A 17 H EXCEPTO CARGA Y DESCARGA;-3.7026202;40.3907533; CALLE  DE ANTONIO LOPEZ, 142
440339,9200000000;4471331,8600000000;38351;12  USERA;12-05 MOSCARDÓ;ANTONIO LOPEZ, CALLE, DE;144;CargayDescarga;Batería;3;8,00;lab. de 8 a 14h. y de 16,30 a 19h. excepto: carga y descarga                ;-3.7029428;40.390449; CALLE  DE ANTONIO LOPEZ, 144
440524,3600000000;4471185,5100000000;42583;12  USERA;12-05 MOSCARDÓ;ANTONIO LOPEZ, CALLE, DE;162;CargayDescarga;Línea;2;15,00;lab. de 8 a 14h. y de 16,30 a 19h. excepto: carga y descarga;-3.7007562;40.3891438; CALLE  DE ANTONIO LOPEZ, 162
440263,3600000000;4471518,6300000000;42163;12  USERA;12-05 MOSCARDÓ;ANTONIO LOPEZ, CALLE, DE;99;CargayDescarga;Línea;2;15,00;LABORABLES DE 8 A 17 EXCEPTO CARGA Y DESCARGA;-3.7038623;40.392126; CALLE  DE ANTONIO LOPEZ, 99
439582,4600000000;4470864,0400000000;38362;12  USERA;12-05 MOSCARDÓ;ENRIQUE FUENTES, CALLE, DE;16;CargayDescarga;Línea;3;17,00;Lab. de 9 a 14 h. y de 16,30 a 20 h.excepto: CARGA Y DESCARGA;-3.7118225;40.3861801; CALLE  DE ENRIQUE FUENTES, 16
440416,3400000000;4471526,2200000000;43010;12  USERA;12-05 MOSCARDÓ;EUGENIO CAXES, CALLE, DE;1;CargayDescarga;Línea;2;12,00;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.7020607;40.3922054; CALLE  DE EUGENIO CAXES, 1
440340,1600000000;4471474,1200000000;43496;12  USERA;12-05 MOSCARDÓ;EUGENIO CAXES, CALLE, DE;14;CargayDescarga;Línea;2;12,00;LABORABLES DE 8 A 14 H Y DE 16:30 A 19 H EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.7029533;40.3917306; CALLE  DE EUGENIO CAXES, 14
440133,7900000000;4470952,7200000000;42844;12  USERA;12-05 MOSCARDÓ;FERROVIARIOS, CALLE, DE LOS;1;CargayDescarga;Línea;2;13,00;LABORABLES DE 9:00 A 14:00 H Y DE 16:00 A 19:00 H EXCEPTO CARGA Y DESCARGA;-3.7053357;40.3870187; CALLE  DE LOS FERROVIARIOS, 1
439997,0500000000;4470829,1200000000;41754;12  USERA;12-05 MOSCARDÓ;GABINO JIMENO, CALLE, DE;18;CargayDescarga;Línea;2;10,00;LABORABLES DE 8:00 A 17:00 EXCEPTO CARGA Y DESCARGA.;-3.706935;40.3858954; CALLE  DE GABINO JIMENO, 18
439838,5600000000;4470808,8900000000;38623;12  USERA;12-05 MOSCARDÓ;GABRIEL USERA, CALLE, DE;21;CargayDescarga;Línea;3;15,00;laborables de 8 a 14 h.y de 16,30 a 19 h. excepto:[CARGA YDESCARGA];-3.7088003;40.3857018; CALLE  DE GABRIEL USERA, 21
439828,6700000000;4470889,4600000000;38882;12  USERA;12-05 MOSCARDÓ;GABRIEL USERA, CALLE, DE;7;CargayDescarga;Línea;2;11,70;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7089244;40.3864269; CALLE  DE GABRIEL USERA, 7
440502,8600000000;4471125,4600000000;43434;12  USERA;12-05 MOSCARDÓ;HERMENEGILDO BIELSA, CALLE, DE;23;CargayDescarga;Línea;2;13,00;LAB. DE 8 A 14 H Y DE 16:30 A 19 H EXCEPTO CARGA Y DESCARGA;-3.7010038;40.3886013; CALLE  DE HERMENEGILDO BIELSA, 23
439542,3800000000;4470901,2700000000;36264;12  USERA;12-05 MOSCARDÓ;JUAN ESPAÑOL, CALLE, DE;71;CargayDescarga;Batería;8;20,00;Lab. de 9 a 14 h. y de 16,30 a 20 h.excepto: CARGA Y DESCARGA;-3.7122983;40.3865125; CALLE  DE JUAN ESPAÑOL, 71
439696,7000000000;4470788,2700000000;38384;12  USERA;12-05 MOSCARDÓ;MADRIDEJOS, CALLE, DE;16;CargayDescarga;Línea;3;15,00;laborables de 9 a 14 h. y de 16,30 a 20 h. excepto: [CARGA Y DESCARGA];-3.7104695;40.3855058; CALLE  DE MADRIDEJOS, 16
439518,0200000000;4470978,4300000000;41855;12  USERA;12-05 MOSCARDÓ;MANUEL NOYA, CALLE, DE;12;CargayDescarga;Línea;3;15,00;laborables de 8:00 a 17:00  excepto carga y descarga.;-3.7125926;40.3872059; CALLE  DE MANUEL NOYA, 12
440387,6700000000;4471599,7700000000;39956;12  USERA;12-05 MOSCARDÓ;MANZANARES, AVENIDA, DEL;198;CargayDescarga;Línea;2;11,00;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA ;-3.7024053;40.3928659; AVENIDA  DEL MANZANARES, 198
440586,7100000000;4471300,1400000000;39956;12  USERA;12-05 MOSCARDÓ;MANZANARES, AVENIDA, DEL;212;CargayDescarga;Línea;3;14,10;lab. de 8 a 14h. y de 16,30 a 19h. excepto: carga y descarga;-3.7000323;40.3901809; AVENIDA  DEL MANZANARES, 212
440650,0300000000;4471194,6200000000;42829;12  USERA;12-05 MOSCARDÓ;MANZANARES, AVENIDA, DEL;218;CargayDescarga;Línea;2;17,00;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6992764;40.3892348; AVENIDA  DEL MANZANARES, 218
439778,0100000000;4470783,9500000000;42044;12  USERA;12-05 MOSCARDÓ;MARCELO USERA, CALLE, DE;118;CargayDescarga;Línea;1;12,00;LABORABLES DE 8 A 17 EXCEPTO CARGA Y DESCARGA ;-3.7095112;40.3854727; CALLE  DE MARCELO USERA, 118
439652,0000000000;4470765,8900000000;40585;12  USERA;12-05 MOSCARDÓ;MARCELO USERA, CALLE, DE;136;CargayDescarga;Línea;3;15,00;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H.  EXCEPTO CARGA Y DESCARGA;-3.710994;40.3853009; CALLE  DE MARCELO USERA, 136
440163,8100000000;4470837,7300000000;40879;12  USERA;12-05 MOSCARDÓ;MARCELO USERA, CALLE, DE;70;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 14 HORAS Y DE 16,30 A 19 HORAS.  EXCEPTO CARGA Y DESCARGA;-3.7049713;40.385985; CALLE  DE MARCELO USERA, 70
439928,9600000000;4470805,0100000000;35566;12  USERA;12-05 MOSCARDÓ;MARCELO USERA, CALLE, DE;96;CargayDescarga;Línea;3;15,00;LABORABLES DE 9 A 14 H Y DE 16.30 A 20 HEXCEPTO CARGA Y DESCARGA;-3.7077349;40.3856733; CALLE  DE MARCELO USERA, 96
440034,8700000000;4470880,4800000000;1;12  USERA;12-05 MOSCARDÓ;NICOLAS SANCHEZ, CALLE, DE;12;CargayDescarga;Línea;2;13,00;LABORABLES DE 09 A 20 HEXCEPTO CARGA Y DESCARGA;-3.7064943;40.3863608; CALLE  DE NICOLAS SANCHEZ, 12
440020,7000000000;4470951,1200000000;1;12  USERA;12-05 MOSCARDÓ;NICOLAS SANCHEZ, CALLE, DE;2;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 14 HY DE 16.30 A 19 H EXCEPTOCARGA Y DESCARGA;-3.7066679;40.3869962; CALLE  DE NICOLAS SANCHEZ, 2
440091,1000000000;4470841,8700000000;38362;12  USERA;12-05 MOSCARDÓ;NICOLAS USERA, CALLE, DE;22;CargayDescarga;Línea;2;10,00;LAB. DE 9 A 14 H Y DE 16.30 A 20 HEXCEPTO CARGA Y DESCARGA;-3.7058282;40.3860171; CALLE  DE NICOLAS USERA, 22
440022,6400000000;4471005,5500000000;38362;12  USERA;12-05 MOSCARDÓ;NICOLAS USERA, CALLE, DE;S/N;CargayDescarga;Línea;4;24,00;Lab. de 9 a 14 h. y de 16,30 a 20 h.excepto: CARGA Y DESCARGA;-3.7066502;40.3874867; CALLE  DE NICOLAS USERA, S/N
440328,5800000000;4471000,3800000000;43034;12  USERA;12-05 MOSCARDÓ;OLVIDO, CALLE, DEL;2;CargayDescarga;Línea;2;15,00;LAB. DE 9:00 A 15:00 H EXCEPTO CARGA Y DESCARGA;-3.7030454;40.387462; CALLE  DEL OLVIDO, 2
440343,2400000000;4470878,9900000000;38623;12  USERA;12-05 MOSCARDÓ;OLVIDO, CALLE, DEL;26;CargayDescarga;Línea;3;15,00;LAB. DE 9 A 14 H Y DE 16.30 A 20 HEXCEPTO CARGA Y DESCARGA;-3.7028613;40.3863696; CALLE  DEL OLVIDO, 26
440294,1400000000;4470872,1100000000;35570;12  USERA;12-05 MOSCARDÓ;PILARICA, CALLE, DE LA;16;CargayDescarga;Línea;3;15,00;LABORABLES DE 9 A 14 H Y DE 16.30 A 20 HEXCEPTO CARGA Y DESCARGA;-3.7034391;40.3863041; CALLE  DE LA PILARICA, 16
440509,0200000000;4471265,5800000000;43427;12  USERA;12-05 MOSCARDÓ;SAN ZACARIAS, CALLE, DE;2;CargayDescarga;Línea;3;15,00;LABORABLES DE 9 A 14 Y DE 16 A 19 EXCEPTO CARGA  Y DESCARGA;-3.7009444;40.389864; CALLE  DE SAN ZACARIAS, 2
440245,6200000000;4471402,9000000000;41360;12  USERA;12-05 MOSCARDÓ;VALLANDES, CALLE, DE;5;CargayDescarga;Línea;4;20,00;Laborables de 8 a 14 h y de 16,30 h a 19 h.;-3.7040605;40.3910822; CALLE  DE VALLANDES, 5
439191,8500000000;4470352,6600000000;42537;12  USERA;12-06 ZOFÍO;CERRO BLANCO, CALLE, DEL;16;CargayDescarga;Línea;2;15,00;DE LUNES A VIERNES DE 9:00 A 12:00  H EXCEPTO  CARGA Y DESCARGA;-3.7163755;40.3815449; CALLE  DEL CERRO BLANCO, 16
439466,9900000000;4470224,3900000000;38362;12  USERA;12-06 ZOFÍO;CERRO DE LOS ANGELES, AVENIDA, DEL;6;CargayDescarga;Línea;2;9,10;laborables de 8 a 14 h. excepto carga y descarga ;-3.7131221;40.3804094; AVENIDA  DEL CERRO DE LOS ANGELES, 6
439603,2900000000;4470473,1100000000;39829;12  USERA;12-06 ZOFÍO;FORNILLOS, CALLE, DE;58;CargayDescarga;Línea;3;14,50;laborables de 8 a 14 h. y de 16,30 a 19 h. excepto carga y descarga ;-3.7115401;40.3826599; CALLE  DE FORNILLOS, 58
439389,2500000000;4470326,7800000000;38362;12  USERA;12-06 ZOFÍO;JUAN ZOFIO, CALLE, DE;30;CargayDescarga;Línea;2;12,90;LABORABLES DE 9 A 20H.  EXCEPTO CARGA Y DESCARGA;-3.7140476;40.3813261; CALLE  DE JUAN ZOFIO, 30
439594,5800000000;4470187,9700000000;42986;12  USERA;12-06 ZOFÍO;MARINA VEGA, CALLE, DE;72;CargayDescarga;Línea;2;10,00;LABORABLES DE  LUNES A VIERNES DE 9 A 15 H  EXCEPTO CARGA Y DESCARGA ;-3.7116157;40.3800905; CALLE  DE MARINA VEGA, 72
439620,1400000000;4470412,9400000000;40515;12  USERA;12-06 ZOFÍO;RAFAELA YBARRA, AVENIDA, DE;16;CargayDescarga;Línea;2;12,70;laborables de 8 a 14 h. y de 16,30 a 19 h. excepto carga y descarga ;-3.7113359;40.382119; AVENIDA  DE RAFAELA YBARRA, 16
439619,7600000000;4470303,6200000000;41373;12  USERA;12-06 ZOFÍO;RAFAELA YBARRA, AVENIDA, DE;32;CargayDescarga;Línea;3;15,00;Laborables de 9 a 14 h. y de 16,30 a 20 h.Excepto Carga y Descarga;-3.71133;40.3811342; AVENIDA  DE RAFAELA YBARRA, 32
439571,3900000000;4470037,4900000000;43113;12  USERA;12-06 ZOFÍO;RAFAELA YBARRA, AVENIDA, DE;S/N;CargayDescarga;Línea;1;7,00;LAB. DE 8.00 A 17.00 H EXCEPTO CARGA Y DESCARGA;-3.7118746;40.3787333; AVENIDA  DE RAFAELA YBARRA, S/N
439434,9500000000;4470291,2300000000;38320;12  USERA;12-06 ZOFÍO;SILVIO ABAD, CALLE, DE;49;CargayDescarga;Batería;12;30,00;Lab de 8 a 20h excepto: CARGA Y DESCARGA;-3.7135059;40.3810092; CALLE  DE SILVIO ABAD, 49
440180,8300000000;4470155,2700000000;37365;12  USERA;12-07 PRADOLONGO;CRISTO DE LA VICTORIA, CALLE, DEL;106;CargayDescarga;Línea;2;9,00;LABORABLES DE 8 A 14 H.  Y DE 16,30 A 19 H.  EXCEPTO. CARGA Y DESCARGA;-3.7047067;40.3798383; CALLE  DEL CRISTO DE LA VICTORIA, 106
440279,3000000000;4470209,6600000000;37368;12  USERA;12-07 PRADOLONGO;CRISTO DE LA VICTORIA, CALLE, DEL;49;CargayDescarga;Línea;3;17,80;LABORABLES DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA ;-3.7035518;40.3803353; CALLE  DEL CRISTO DE LA VICTORIA, 49
440289,9900000000;4470231,3000000000;38877;12  USERA;12-07 PRADOLONGO;CRISTO DE LA VICTORIA, CALLE, DEL;92;CargayDescarga;Línea;2;11,80;LABORABLES DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA ;-3.7034279;40.380531; CALLE  DEL CRISTO DE LA VICTORIA, 92
439869,0200000000;4470525,6500000000;40414;12  USERA;12-07 PRADOLONGO;GABRIEL USERA, CALLE, DE;68;CargayDescarga;Línea;2;11,00;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7084147;40.3831524; CALLE  DE GABRIEL USERA, 68
439923,8900000000;4470543,5100000000;35132;12  USERA;12-07 PRADOLONGO;ISABELITA USERA, CALLE, DE;33;CargayDescarga;Línea;3;15,00;LABORABLES DE 9 A 14 H Y DE 16.30 A 20 HEXCEPTO CARGA Y DESCARGA;-3.70777;40.3833172; CALLE  DE ISABELITA USERA, 33
439940,2900000000;4470363,4200000000;37173;12  USERA;12-07 PRADOLONGO;ISABELITA USERA, CALLE, DE;58;CargayDescarga;Línea;2;10,10;LABORABLES DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA;-3.7075598;40.3816961; CALLE  DE ISABELITA USERA, 58
439967,4700000000;4470212,4100000000;38365;12  USERA;12-07 PRADOLONGO;ISABELITA USERA, CALLE, DE;73;CargayDescarga;Línea;2;10,00;LABORABLES DE 8 A 14 H.  Y DE 16,30 A 19 H.  EXCEPTO. CARGA Y DESCARGA;-3.7072254;40.3803377; CALLE  DE ISABELITA USERA, 73
439718,1800000000;4470748,2900000000;35640;12  USERA;12-07 PRADOLONGO;MADRIDEJOS, CALLE, DE;20;CargayDescarga;Línea;3;15,00;Laborables de 9 a 14 h. y de 16,30 a 20 h.excepto: CARGA Y DESCARGA;-3.7102127;40.3851471; CALLE  DE MADRIDEJOS, 20
440026,9600000000;4470475,8200000000;41449;12  USERA;12-07 PRADOLONGO;MARIANO USERA, CALLE, DE;3;CargayDescarga;Línea;2;10,00;Laborables de 9 a 21 horas Excepto Carga y Descarga;-3.7065494;40.3827149; CALLE  DE MARIANO USERA, 3
439712,3000000000;4470554,6000000000;43089;12  USERA;12-07 PRADOLONGO;MARIANO VELA, CALLE, DE;47;CargayDescarga;Línea;2;15,00;Laborables 8:00 a 14:00h y de 16.30 a 19:00 h. Excepto Carga y Descarga;-3.7102636;40.3834019; CALLE  DE MARIANO VELA, 47
439724,8800000000;4470505,8900000000;38362;12  USERA;12-07 PRADOLONGO;MARIANO VELA, CALLE, DE;54;CargayDescarga;Línea;2;10,00;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7101108;40.382964; CALLE  DE MARIANO VELA, 54
440045,5100000000;4470336,2400000000;38365;12  USERA;12-07 PRADOLONGO;MIRAMADRID, CALLE, DE;8;CargayDescarga;Línea;2;13,00;LABORABLES DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA;-3.7063177;40.3814588; CALLE  DE MIRAMADRID, 8
440046,7300000000;4470794,4600000000;39419;12  USERA;12-07 PRADOLONGO;NICOLAS SANCHEZ, CALLE, DE;22;CargayDescarga;Línea;2;10,00;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7063465;40.3855868; CALLE  DE NICOLAS SANCHEZ, 22
440057,9300000000;4470706,4300000000;1;12  USERA;12-07 PRADOLONGO;NICOLAS SANCHEZ, CALLE, DE;36;CargayDescarga;Línea;3;15,00;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7062063;40.3847946; CALLE  DE NICOLAS SANCHEZ, 36
440077,0100000000;4470557,8100000000;41432;12  USERA;12-07 PRADOLONGO;NICOLAS SANCHEZ, CALLE, DE;58;CargayDescarga;Línea;2;10,00;LAB. DE 8 A 14 H Y DE 16:30 A 19 H EXCEPTO CARGA Y DESCARGA;-3.7059675;40.3834571; CALLE  DE NICOLAS SANCHEZ, 58
439983,0300000000;4470755,7300000000;39662;12  USERA;12-07 PRADOLONGO;ORTIZ CAMPOS, CALLE, DE;8;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 14 H Y DE 16.30 A 19 H EXCEPTO CARGA Y DESCARGA;-3.7070933;40.3852333; CALLE  DE ORTIZ CAMPOS, 8
439819,2600000000;4470518,6400000000;1;12  USERA;12-07 PRADOLONGO;PERPETUA DIAZ, CALLE, DE;39;CargayDescarga;Línea;2;11,00;Lab. de 9 a 14 h. y de 16,30 a 20 h.excepto: CARGA Y DESCARGA;-3.7090002;40.3830857; CALLE  DE PERPETUA DIAZ, 39
439620,1700000000;4470667,7800000000;38362;12  USERA;12-07 PRADOLONGO;RAFAELA YBARRA, AVENIDA, DE;11;CargayDescarga;Línea;4;25,10;laborables de 8 a 14 h. y de 16,30 a 19 h. excepto: [CARGA Y DESCARGA] ;-3.7113597;40.3844148; AVENIDA  DE RAFAELA YBARRA, 11
439631,4900000000;4470550,3900000000;41612;12  USERA;12-07 PRADOLONGO;RAFAELA YBARRA, AVENIDA, DE;33;CargayDescarga;Línea;3;18,50;DÍAS LABORABLES DE 8 A 17 H;-3.7112152;40.3833581; AVENIDA  DE RAFAELA YBARRA, 33
439632,1700000000;4470740,0400000000;38362;12  USERA;12-07 PRADOLONGO;RODRIGO UHAGON, CALLE, DE;2;CargayDescarga;Línea;2;12,00;laborables de 8 a 14 h.y de 16,30 a 19 h .excepto:[CARGA YDESCARGA];-3.7112252;40.3850666; CALLE  DE RODRIGO UHAGON, 2
443257,2400000000;4469901,6700000000;36986;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;BENAMEJI, CALLE, DE;27;CargayDescarga;Línea;6;30,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6684445;40.3777688; CALLE  DE BENAMEJI, 27
443253,7400000000;4469875,1100000000;36986;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;CAMPIÑA, CALLE, DE LA;Fte 54;CargayDescarga;Línea;4;20,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6684834;40.3775293; CALLE  DE LA CAMPIÑA, Fte 54
442950,7500000000;4470673,5900000000;43062;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;CONDE RODRIGUEZ SAN PEDRO, CALLE, DEL;40;CargayDescarga;Línea;5;23,00;LABORABLES DE 7:30 A 20:00 H EXCEPTO CARGA Y DESCARGA;-3.6721239;40.3847018; CALLE  DEL CONDE RODRIGUEZ SAN PEDRO, 40
443119,6200000000;4469452,1700000000;42348;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;IBOR, CALLE, DEL;4 A;CargayDescarga;Batería;3;8,00;LABORABLES DE 8 A 14 H Y DE 16:30 A 19 H EXCEPTO CARGA Y DESCARGA;-3.6700255;40.3737101; CALLE  DEL IBOR, 0,166666666666667
442903,5700000000;4470329,8400000000;43770;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;LAGARTERA, CALLE, DE LA;21;CargayDescarga;Línea;2;10,00;LABORABLES DE LUNES A SÁBADO DE 8 A 14:30 H. EXCEPTO CARGA Y DESCARGA;-3.6726489;40.3816019; CALLE  DE LA LAGARTERA, 21
443014,0900000000;4470467,4900000000;38379;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;MIGUEL DE LA ROCA, CALLE, DE;18;CargayDescarga;Línea;3;15,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA ;-3.6713593;40.3828495; CALLE  DE MIGUEL DE LA ROCA, 18
443492,1400000000;4470048,0100000000;1;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;SERENA, CALLE, DE LA;2;CargayDescarga;Batería;3;7,00;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6656905;40.3791031; CALLE  DE LA SERENA, 2
443284,5600000000;4469860,8800000000;38380;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;SERENA, CALLE, DE LA;270;CargayDescarga;Línea;4;18,50;LAB.DE 8 A 14 H. Y DE16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.6681191;40.3774032; CALLE  DE LA SERENA, 270
442985,4000000000;4470466,4700000000;42725;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;SIERRA DE CONTRAVIESA, CALLE, DE LA;34;CargayDescarga;Línea;2;15,00;LABORABLES DE 8:00 A 17:00 H EXCEPTO CARGA Y DESCARGA EN LINEA;-3.6716972;40.3828383; CALLE  DE LA SIERRA DE CONTRAVIESA, 34
443589,5900000000;4471630,2900000000;36962;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;ARROYO DEL OLIVAR, CALLE, DEL;16;CargayDescarga;Línea;3;15,10;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6646826;40.3933638; CALLE  DEL ARROYO DEL OLIVAR, 16
443488,9100000000;4471688,5100000000;43606;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;ARROYO DEL OLIVAR, CALLE, DEL;6;CargayDescarga;Batería;1;8,00;LABORABLES DE LUNES A VIERNES DE 8 A 14 H Y DE 16:30 A 19 H SÁBADOS DE 8 A 15 H EXCEPTO CARGA Y DESCARGA EN LÍNEA ;-3.665874;40.3938815; CALLE  DEL ARROYO DEL OLIVAR, 6
443416,9500000000;4471615,9700000000;40238;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;CACHERO, CALLE, DEL;12;CargayDescarga;Línea;3;15,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6667155;40.3932231; CALLE  DEL CACHERO, 12
443527,9300000000;4470575,5900000000;39416;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;CARLOS AURIOLES, CALLE, DE;1;CargayDescarga;Línea;3;15,00;LAB.DE 8 A 14 H. Y DE  16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6653156;40.3838583; CALLE  DE CARLOS AURIOLES, 1
443358,5200000000;4470347,1500000000;40135;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;CARLOS AURIOLES, CALLE, DE;35;CargayDescarga;Batería;2;10,80;LABORABLES DE 9 A 18 H.EXCEPTO CARGA Y DESCARGA;-3.6672911;40.3817889; CALLE  DE CARLOS AURIOLES, 35
443534,8700000000;4470942,2500000000;39192;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;CARLOS MARTIN ALVAREZ, CALLE, DE;47;CargayDescarga;Línea;3;15,10;LAB.DE 8 A 14 H. Y DE  16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6652664;40.3871619; CALLE  DE CARLOS MARTIN ALVAREZ, 47
443456,6400000000;4470823,8800000000;38377;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;CARLOS MARTIN ALVAREZ, CALLE, DE;71;CargayDescarga;Línea;5;25,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.6661775;40.3860902; CALLE  DE CARLOS MARTIN ALVAREZ, 71
443464,5600000000;4470854,2500000000;38860;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;CARLOS MARTIN ALVAREZ, CALLE, DE;92;CargayDescarga;Línea;3;18,00;LAB.DE 8 A 14 H. Y DE  16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6660869;40.3863643; CALLE  DE CARLOS MARTIN ALVAREZ, 92
443164,5800000000;4471302,7700000000;38561;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;CORRAL DE CANTOS, CALLE, DEL;10;CargayDescarga;Línea;2;10,00;EXCEPTO CARGA Y DESCARGA DE 9:00 A 18:00 H.;-3.669661;40.3903845; CALLE  DEL CORRAL DE CANTOS, 10
443385,5500000000;4470737,3900000000;38377;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;DOCTOR BELLIDO, CALLE, DEL;4;CargayDescarga;Línea;6;30,00;LAB. DE 7 A 14 H Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6670073;40.3853062; CALLE  DEL DOCTOR BELLIDO, 4
443513,6200000000;4471343,3400000000;38373;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;EDUARDO REQUENAS, CALLE, DE;3;CargayDescarga;Línea;4;20,00;LAB.DE 8 A 14 H. Y DE16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.6655523;40.3907737; CALLE  DE EDUARDO REQUENAS, 3
