CÓDIGO APARC;NOMBRE APARC;TIPO;PZS ROTACIÓN;PZS RESIDENTES;PZS DISUASORIAS;PZS TOTALES;NUM PLANTAS;ESTADO;PRIVADO;DISUASORIO;COD DISTRITO;DISTRITO;COD BARRIO;BARRIO;COD SER;LATITUD;LONGITUD;COD CATASTRO;URL;COD PK;DIRECCIÓN
617;HERNANI;MIXTO;115;380;;495;3;ABIERTO;NO;NO;6;TETUÁN              ;2;CUATRO CAMINOS;62;40.44817621258857; -3.6976113125092684;1079101VK4717G0002LX;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0712c798651c010VgnVCM2000000c205a0aRCRD;36270;CALLE DE HERNANI NUM 79, 28020 MADRID
2006;ILÍADA;RESIDENCIAL;;333;;333;3;ABIERTO;NO;NO;20;SAN BLAS-CANILLEJAS ;7;CANILLEJAS;0;40.4355831247766;-3.60860102706914;8666210VK4786F0001MM;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a89fa6b5ebbd3210VgnVCM1000000b205a0aRCRD;5421792;CALLE DE LA ILÍADA NUM 1(P), 28022 MADRID
1015;ILLESCAS;RESIDENCIAL;;261;;261;3;ABIERTO;NO;NO;10;LATINA              ;4;ALUCHE;0;40.3976368775692;-3.76617797063072;5124705VK3752C0001FL;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9f787339ae51c010VgnVCM2000000c205a0aRCRD;13627;CALLE DE ILLESCAS NUM 1(P), 28024 MADRID
823;ILUSTRACIÓN;RESIDENCIAL;;142;;142;2;ABIERTO;NO;NO;8;FUENCARRAL-EL PARDO ;3;PEÑA GRANDE;0;40.480165772347696;-3.7183829353444833;9112301VK3891C0001GM;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=abd5bdc85c01c010VgnVCM2000000c205a0aRCRD;183559;CALLE DE LAS ISLAS CÍES NUM 25(B), 28035 MADRID
804;ISLA DE AROSA;RESIDENCIAL;;189;;189;2;ABIERTO;NO;NO;8;FUENCARRAL-EL PARDO ;3;PEÑA GRANDE;0;40.480274384539456; -3.715403636163851;9415801VK3891E0001EK;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e5a87339ae51c010VgnVCM2000000c205a0aRCRD;13502;CALLE DE LA ISLA DE AROSA NUM 2(B) PLTA -2, 28035 MADRID
810;ISLA DE ONS;RESIDENCIAL;;667;;667;3;ABIERTO;NO;NO;8;FUENCARRAL-EL PARDO ;3;PEÑA GRANDE;0;40.4799733680742;-3.72179162558578;8914201VK3881D0001DT;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3cc87339ae51c010VgnVCM2000000c205a0aRCRD;13575;CALLE DE LA ISLA DE ONS NUM 5 PLTA -4, 28035 MADRID
802;ISLA DE TAVIRA;RESIDENCIAL;;326;;326;3;ABIERTO;NO;NO;8;FUENCARRAL-EL PARDO ;3;PEÑA GRANDE;0;40.481195113179496; -3.718279041839923;9216101VK3891E0001LK;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=82f87339ae51c010VgnVCM2000000c205a0aRCRD;13576;CALLE DE LA ISLA DE TAVIRA NUM 3, 28035 MADRID
723;ISLAS FILIPINAS;RESIDENCIAL;;397;;397;3;ABIERTO;NO;NO;7;CHAMBERÍ;1;GAZTAMBIDE;71;40.438987934763;-3.71467601723796;9569701VK3796H0001WP;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ebcc2c6e051c010VgnVCM2000000c205a0aRCRD;81748;CALLE DE CEA BERMÚDEZ NUM 49(A), 28003 MADRID
1114;ISLAZUL;DISUASORIO;;;224;224;1;ABIERTO;SÍ;SÍ;11;CARABANCHEL;6;BUENAVISTA;0;40.36521668890186;-3.737923481612698;7586108VK3678F;https://www.madrid.es/portales/munimadrid/es/Inicio/Contacto/Direcciones-y-telefonos/Aparcamiento-disuasorio-Islazul/?vgnextfmt=default&vgnextoid=83bf252aa267d710VgnVCM1000001d4a900aRCRD&vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD;11544464;CALLE DE LA CALDERILLA NUM 1, 28054 MADRID
1102;IVÁN DE VARGAS;RESIDENCIAL;;199;;199;2;ABIERTO;NO;NO;11;CARABANCHEL         ;3;SAN ISIDRO;0;40.4031629103554;-3.72446327913775;8629601VK3782H0001ZU ;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d8197339ae51c010VgnVCM2000000c205a0aRCRD;13577;TRAVESÍA DE IVÁN DE VARGAS NUM 4 PLTA -2 PRTA 01, 28019 MADRID
110;JACINTO BENAVENTE;MIXTO;275;111;;386;2;EN OBRAS;NO;NO;1;CENTRO              ;3;CORTES;0;40.4144481124785;-3.70332121750772;0442101VK4704A000IJR;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c48f15cbed51c010VgnVCM2000000c205a0aRCRD;13459;PLAZA DE JACINTO BENAVENTE NUM 6 PLTA -4, 28012 MADRID
1107;JACINTO VERDAGUER;RESIDENCIAL;;545;;545;3;ABIERTO;NO;NO;11;CARABANCHEL         ;2;OPAÑEL;0;40.3951283273511;-3.71878014908902;9118268VK3791G0001XI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f397339ae51c010VgnVCM2000000c205a0aRCRD;13546;CALLE DE JACINTO VERDAGUER NUM 25(B) PLTA -4, 28019 MADRID
706;JOAQUÍN MARÍA LÓPEZ;RESIDENCIAL;;464;;464;3;ABIERTO;NO;NO;7;CHAMBERÍ;1;GAZTAMBIDE;71;40.4374098846186;-3.71434270556613;9467701VK3796G0001MQ;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=75697339ae51c010VgnVCM2000000c205a0aRCRD;13529;CALLE DE JOAQUÍN MARÍA LÓPEZ NUM 39, 28015 MADRID
719;JOSÉ ABASCAL;RESIDENCIAL;;126;;126;3;ABIERTO;NO;NO;7;CHAMBERÍ;4;ALMAGRO;74;40.4380386607844;-3.69314664084057;1368701VK4716G0001QR;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7ea46cd2546d5410VgnVCM2000000c205a0aRCRD;7471768;CALLE DE JOSÉ ABASCAL NUM 54, 28003 MADRID
604;JOSÉ CASTÁN TOBEÑAS;MIXTO;200;20;;220;2;ABIERTO;NO;NO;6;TETUÁN              ;3;CASTILLEJOS;63;40.4645483266289;-3.69157198480319;1497304VK4719G0001SO;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35ce15cbed51c010VgnVCM2000000c205a0aRCRD;13479;CALLE DEL POETA JOAN MARAGALL NUM 57 PLTA -2, 28020 MADRID
1001;JOSÉ DE CADALSO;RESIDENCIAL;;259;;259;1;ABIERTO;NO;NO;10;LATINA              ;7;LAS AGUILAS;0;40.37614333918351; -3.7683293552234054;4799518VK3649H0001YD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb897339ae51c010VgnVCM2000000c205a0aRCRD;13526;CALLE DE SOLEDAD CAZORLA NUM 51 ESC 1 PLTA -1 PRTA 01, 28044 MADRID
508;JOSÉ DE VASCONCELOS;RESIDENCIAL;;300;;300;3;ABIERTO;NO;NO;5;CHAMARTÍN;6;CASTILLA;56;40.4710989453583;-3.68668849288348;1805619VK4810H0001TI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f79a7339ae51c010VgnVCM2000000c205a0aRCRD;13623;CALLE DE JOSÉ VASCONCELOS NUM 3(P), 28046 MADRID
1516;JOSÉ DEL HIERRO;RESIDENCIAL;;648;;648;3;ABIERTO;NO;NO;15;CIUDAD LINEAL       ;4;CONCEPCION;0;40.4384225390412;-3.6467466652905;5268401VK4756G0002RZ;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=12b97339ae51c010VgnVCM2000000c205a0aRCRD;13556;CALLE DE LOS HERMANOS DE PABLO NUM 44, 28027 MADRID
1513;JOSÉ LUIS ARRESE;RESIDENCIAL;;380;;380;3;ABIERTO;NO;NO;15;CIUDAD LINEAL       ;1;VENTAS;0;40.42053957508049; -3.6543546216513394;4646401VK4744F0001HL;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=68d97339ae51c010VgnVCM2000000c205a0aRCRD;13578;CALLE DEL POETA BLAS DE OTERO NUM 22(B), 28017 MADRID
517;JOSEP PLA;RESIDENCIAL;;239;;239;2;ABIERTO;NO;NO;5;CHAMARTÍN;3;CIUDAD JARDIN;53;40.4421417450308;-3.67742780223251;2673605VK4727D0001OZ;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d70a946be351c010VgnVCM2000000c205a0aRCRD;63334;CALLE DE LÓPEZ DE HOYOS NUM 57, 28002 MADRID
203;JUAN DE VERA;RESIDENCIAL;;512;;512;3;ABIERTO;NO;NO;2;ARGANZUELA          ;5;DELICIAS;25;40.39615507486834; -3.692104179001404;1322708VK4712A0001OB;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4eba7339ae51c010VgnVCM2000000c205a0aRCRD;13579;CALLE DE JUAN DE VERA NUM 15(P), 28045 MADRID
321;JUAN ESPLANDIÚ;RESIDENCIAL;;249;;249;3;ABIERTO;NO;NO;3;RETIRO              ;3;ESTRELLA;33;40.4157528095955;-3.66602854953252;3542701VK4734B0001EW;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=865c3d02e3b35410VgnVCM1000000b205a0aRCRD;7432674;CALLE DE JUAN ESPLANDIÚ NUM P, 28007 MADRID
1404;JUAN FRANCISCO DE LUJÁN I;RESIDENCIAL;;198;;198;2;ABIERTO;NO;NO;14;MORATALAZ           ;5;FONTARRON;0;40.4035636327947;-3.65044331843857;4930836VK4743B0001HS;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d04615cbed51c010VgnVCM2000000c205a0aRCRD;13541;CALLE DEL CORREGIDOR JUAN FRANCISCO DE LUJÁN NUM 1, 28030 MADRID
1417;JUAN FRANCISCO DE LUJÁN II;RESIDENCIAL;;298;;298;3;ABIERTO;NO;NO;14;MORATALAZ           ;5;FONTARRON;0;40.40214747309015; -3.647893433929952;52287H7VK4752G0001LZ;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66806545f951c010VgnVCM2000000c205a0aRCRD;17452;CALLE DEL CORREGIDOR JUAN FRANCISCO DE LUJÁN NUM 60(P), 28030 MADRID
507;JUAN HURTADO DE MENDOZA;RESIDENCIAL;;269;;269;2;ABIERTO;NO;NO;5;CHAMARTÍN;5;NUEVA ESPAÑA;55;40.46016040184583; -3.6867407236690504;1892801VK4719D0001JT;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=94ea7339ae51c010VgnVCM2000000c205a0aRCRD;13505;CALLE DE JUAN HURTADO DE MENDOZA NUM 8(P), 28036 MADRID
524;JUAN RAMÓN JIMÉNEZ;RESIDENCIAL;;401;;401;3;ABIERTO;NO;NO;5;CHAMARTÍN;5;NUEVA ESPAÑA;55;40.4631368719306;-3.68710046083546;1894501VK4719D0001GT;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=055a0cc0caf66210VgnVCM1000000b205a0aRCRD;5556588;CALLE DE JUAN RAMÓN JIMÉNEZ NUM P, 28036 MADRID
808;LA BAÑEZA;RESIDENCIAL;;239;;239;2;ABIERTO;NO;NO;8;FUENCARRAL-EL PARDO ;4;EL PILAR;84;40.4764987691693;-3.71325706372804;9511745VK3891B0001YF;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ea0b7339ae51c010VgnVCM2000000c205a0aRCRD;13501;CALLE DE LA BAÑEZA NUM 12(A) PLTA -1 PRTA 01, 28029 MADRID
409;LAGASCA;RESIDENCIAL;;327;;327;3;ABIERTO;NO;NO;4;SALAMANCA           ;6;CASTELLANA;46;40.43506964165062; -3.68384686761382;2064501VK4726C0001PK;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=089cc2c6e051c010VgnVCM2000000c205a0aRCRD;81768;CALLE DE DIEGO DE LEÓN NUM 11(B), 28006 MADRID
1902;LARDERO;RESIDENCIAL;;382;;382;2;ABIERTO;NO;NO;19;VICÁLVARO           ;1;CASCO H.VICALVARO;0;40.4102738652148;-3.61085354029862;8237803VK4783E0001SO;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=313b7339ae51c010VgnVCM2000000c205a0aRCRD;13580;CALLE DE LARDERO NUM 5(P), 28032 MADRID
5006;LUNA TUDESCOS;MIXTO;308;145;;453;0;ABIERTO;NO;NO;1;CENTRO              ;5;UNIVERSIDAD;15;40.4216849699782;-3.70568981924281;0249401VK4704G;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=54467339ae51c010VgnVCM2000000c205a0aRCRD;13449;PLAZA DE SANTA MARÍA SOLEDAD TORRES ACOSTA NUM 2 PLTA 0 PRTA 02, 28004 MADRID
410;MALDONADO;RESIDENCIAL;;721;;721;3;ABIERTO;NO;NO;4;SALAMANCA           ;5;LISTA;45;40.43366755605813; -3.679035794267012;2562904VK4726B0001EO;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=875b7339ae51c010VgnVCM2000000c205a0aRCRD;13581;CALLE DE MALDONADO NUM 34(P), 28006 MADRID
1605;MANIZALES;RESIDENCIAL;;401;;401;3;ABIERTO;NO;NO;16;HORTALEZA           ;4;PINAR DEL REY;0;40.4737064681745;-3.6370593589937;6007004VK4850H0001SQ;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd7b7339ae51c010VgnVCM2000000c205a0aRCRD;13582;CALLE DE MANIZALES NUM 1(P), 28033 MADRID
1202;MANUEL NOYA;RESIDENCIAL;;492;;492;3;ABIERTO;NO;NO;12;USERA               ;5;MOSCARDO;0;40.3892836806595;-3.71185039642932;9513801VK3791D0001IR;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f5416545f951c010VgnVCM2000000c205a0aRCRD;24122;CALLE DE MANUEL NOYA NUM 2, 28026 MADRID
805;MARCOS DE ORUETA;RESIDENCIAL;;196;;196;2;ABIERTO;NO;NO;8;FUENCARRAL-EL PARDO ;6;VALVERDE;0;40.48476485902592; -3.6860667411043053;1920710VK4812B0001AA;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=24ab7339ae51c010VgnVCM2000000c205a0aRCRD;13583;CALLE DE ÁNGEL MÚGICA NUM 9(B), 28034 MADRID
1504;MARQUÉS DE CORBERA I;RESIDENCIAL;;287;;287;2;ABIERTO;NO;NO;15;CIUDAD LINEAL       ;1;VENTAS;0;40.4219886928314;-3.65661292002709;4449911VK4744G0001GT;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a2115cbed51c010VgnVCM2000000c205a0aRCRD;13585;AVENIDA DEL MARQUÉS DE CORBERA NUM 4(P) PLTA -2, 28017 MADRID
1507;MARQUÉS DE CORBERA II;RESIDENCIAL;;203;;203;2;ABIERTO;NO;NO;15;CIUDAD LINEAL       ;1;VENTAS;0;40.4274616090481;-3.64930765911692;5056701VK4755E0001OI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=805115cbed51c010VgnVCM2000000c205a0aRCRD;13584;AVENIDA DEL MARQUÉS DE CORBERA NUM 64(P) PLTA -2, 28017 MADRID
420;MARQUÉS DE SALAMANCA;MIXTO;356;60;;416;2;ABIERTO;NO;NO;4;SALAMANCA           ;6;CASTELLANA;46;40.4304997416021;-3.67929374257782;2559402VK4725H0001AM;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb5b1b2bb5b61310VgnVCM2000000c205a0aRCRD;6143690;PLAZA DEL MARQUÉS DE SALAMANCA NUM 8(D), 28006 MADRID
213;MARQUÉS DE SAMARANCH;RESIDENCIAL;;233;;233;1;ABIERTO;NO;NO;2;ARGANZUELA          ;1;IMPERIAL;21;40.40784029469167; -3.7180809623916047;9233201VK3793C0001OY;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=09a455750f2a8110VgnVCM2000000c205a0aRCRD;4831164;PASEO IMPERIAL NUM 20, 28005 MADRID
2001;MARQUÉS DE SUANCES;RESIDENCIAL;;339;;339;3;ABIERTO;NO;NO;20;SAN BLAS-CANILLEJAS ;8;EL SALVADOR;0;40.4439638447844;-3.62339733040465;7174508VK4777C0001RO;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=60322c798651c010VgnVCM2000000c205a0aRCRD;36275;PLAZA DE ENSIDESA NUM 6 PLTA -3, 28027 MADRID
5007;MARQUÉS DE URQUIJO;ROTACIONAL;482;;;482;0;EN OBRAS;NO;NO;9;MONCLOA-ARAVACA     ;2;ARGUELLES;92;40.4299040013269;-3.71881499696004;9159201VK3795G0001WU;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa667339ae51c010VgnVCM2000000c205a0aRCRD;13469;CALLE DEL MARQUÉS DE URQUIJO S/N, 28008 MADRID
408;MARQUÉS DE ZAFRA;RESIDENCIAL;;192;;192;3;ABIERTO;NO;NO;4;SALAMANCA           ;3;FUENTE DEL BERRO;43;40.4252185590821;-3.66136241027925;4054004VK4745C0001IO;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7acb7339ae51c010VgnVCM2000000c205a0aRCRD;13490;PASEO DEL MARQUÉS DE ZAFRA NUM 63 PLTA -3, 28028 MADRID
1414;MARROQUINA;RESIDENCIAL;;683;;683;3;ABIERTO;NO;NO;14;MORATALAZ           ;3;MARROQUINA;0;40.4088102763508;-3.64698673546286;5436201VK4753E0001WB;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c0fb7339ae51c010VgnVCM2000000c205a0aRCRD;13521;CALLE DEL CAMINO DE LOS VINATEROS NUM 107(B), 28030 MADRID
901;MARTÍN DE ALZAGA;RESIDENCIAL;;565;;565;2;ABIERTO;NO;NO;9;MONCLOA-ARAVACA     ;4;VALDEZARZA;0;40.4630233258538;-3.71613987805222;9493319VK3799C0001BH;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a7f6545f951c010VgnVCM2000000c205a0aRCRD;24125;CALLE DEL ALCALDE MARTÍN DE ALZAGA NUM 6(P), 28039 MADRID
1205;MATILDE GAYO;RESIDENCIAL;;232;;232;3;ABIERTO;NO;NO;12;USERA               ;5;MOSCARDO;0;40.3899749531456;-3.70292626458164;0314402VK4701C0001BJ;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c616545f951c010VgnVCM2000000c205a0aRCRD;24127;CALLE DE MATILDE GAYO NUM 4, 28026 MADRID
817;MELCHOR FERNÁNDEZ ALMAGRO;RESIDENCIAL;;255;;255;3;ABIERTO;NO;NO;8;FUENCARRAL-EL PARDO ;4;EL PILAR;84;40.47551560842131; -3.704101281543605;0312929VK4800G0001SK;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3bb9946be351c010VgnVCM2000000c205a0aRCRD;46136;CALLE DE GINZO DE LIMIA NUM 11(P), 28029 MADRID
1702;MENASALBAS;RESIDENCIAL;;220;;220;3;ABIERTO;NO;NO;17;VILLAVERDE          ;5;LOS ANGELES;0;40.3617243137127;-3.69587809977934;0983913VK4608D0001TW;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=171c7339ae51c010VgnVCM2000000c205a0aRCRD;13531;PLAZA DEL AHORRO NUM 6 PLTA -3, 28041 MADRID
320;MENORCA;RESIDENCIAL;;862;;862;3;ABIERTO;NO;NO;3;RETIRO              ;4;IBIZA;34;40.41995872846091;-3.676118113622223;2749601VK4724H0001TY;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e46bdc85c01c010VgnVCM2000000c205a0aRCRD;183550;CALLE DE NARVÁEZ S/N, 28009 MADRID
124;MERCADO DE LA CEBADA;ROTACIONAL;243;;;243;0;ABIERTO;NO;NO;1;CENTRO;1;PALACIO;11;40.410612558901796;-3.7092901429925433;9938201VK3793H0001QT;;0;PLAZA DE LA CEBADA NUM 15, 28005 MADRID
1101;MERCEDES ARTEAGA (CANTORIA);RESIDENCIAL;;217;;217;3;ABIERTO;NO;NO;11;CARABANCHEL         ;2;OPAÑEL;0;40.3931911407945;-3.72201571162959;8819109VK3781H0001XD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3c7339ae51c010VgnVCM2000000c205a0aRCRD;13586;CALLE DE SAN PANTALEÓN NUM 2, 28019 MADRID
720;MIGUEL ÁNGEL;RESIDENCIAL;;87;;87;1;ABIERTO;NO;NO;7;CHAMBERÍ;4;ALMAGRO;74;40.436675854674;-3.69110236627779;1467701VK4716E0001AO;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8acdc2c6e051c010VgnVCM2000000c205a0aRCRD;81792;CALLE DE MIGUEL ÁNGEL NUM 27(A), 28010 MADRID
2005;MIGUEL YUSTE;MIXTO;168;68;;236;1;ABIERTO;NO;NO;20;SAN BLAS-CANILLEJAS ;1;SIMANCAS;0;40.43429571608524; -3.622514147448957;7263601VK4776C0001SG;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c15bdc85c01c010VgnVCM2000000c205a0aRCRD;182188;CALLE DE MIGUEL YUSTE NUM 64, 28037 MADRID
1005;MIRABEL;RESIDENCIAL;;617;;617;3;ABIERTO;NO;NO;10;LATINA              ;7;LAS AGUILAS;0;40.37899232610295; -3.780680788867553;3703109VK3730D0001GO;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b36c7339ae51c010VgnVCM2000000c205a0aRCRD;13508;PLAZA DE CUACOS DE YUSTE NUM 1, 28044 MADRID
1509;MISTERIOS;RESIDENCIAL;;183;;183;2;ABIERTO;NO;NO;15;CIUDAD LINEAL       ;3;QUINTANA;0;40.4376599536045;-3.63915404284741;5967302VK4756H0001HY;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a8c7339ae51c010VgnVCM2000000c205a0aRCRD;13587;CALLE DE LOS MISTERIOS NUM 1, 28027 MADRID
809;MONDARIZ;RESIDENCIAL;;282;;282;2;ABIERTO;NO;NO;8;FUENCARRAL-EL PARDO ;4;EL PILAR;84;40.4782411590293;-3.70601872207153;02129G5VK4801A0001MR;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98747339ae51c010VgnVCM2000000c205a0aRCRD;13588;PLAZA DE MONDARIZ NUM 14(P), 28029 MADRID
5009;MONTALBÁN;MIXTO;130;148;;278;2;ABIERTO;NO;NO;3;RETIRO              ;5;LOS JERONIMOS;35;40.4181859174944;-3.69095813503217;1445608VK4714E0001DZ;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f0967339ae51c010VgnVCM2000000c205a0aRCRD;13465;CALLE DE MONTALBÁN NUM 4 ESC S PLTA OT PRTA AN, 28014 MADRID
601;MONTEVIDEO;RESIDENCIAL;;290;;290;3;ABIERTO;NO;NO;6;TETUÁN              ;2;CUATRO CAMINOS;62;40.450927803493;-3.69592480077532;1183115VK4718C0001XW;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=50bc7339ae51c010VgnVCM2000000c205a0aRCRD;13589;CALLE DE LA REINA MERCEDES NUM 25(P) PLTA -3, 28020 MADRID
819;MORALZARZAL;RESIDENCIAL;;224;;224;2;ABIERTO;NO;NO;8;FUENCARRAL-EL PARDO ;7;MIRASIERRA;0;40.4939979884242;-3.71243936891058;9731120VK3893B0001EW;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0fdc2c6e051c010VgnVCM2000000c205a0aRCRD;81770;CALLE DE MORALZARZAL NUM 84, 28034 MADRID
1405;MORATALAZ;RESIDENCIAL;;379;;379;3;ABIERTO;NO;NO;14;MORATALAZ           ;6;VINATEROS;0;40.4094083553622;-3.6419048476584;5633408VK4753D0001LA;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d67115cbed51c010VgnVCM2000000c205a0aRCRD;13540;AVENIDA DE MORATALAZ NUM 194(P), 28030 MADRID
